article_id,published_date,extracted_date,iso3,country,disease_code,disease_mention,relevance_score,is_epidemiological_event,host_mention,language,source_outlet,title,data_realism
PADI-0022290,2024-06-18,2024-06-19,FRA,France,ASF,African swine fever,0.763,True,Sus scrofa domesticus,en,outlet_24,[SYNTHETIC] Reports of ASF activity in France,synthetic
PADI-0022291,2024-06-21,2024-06-22,FRA,France,ASF,African swine fever,0.877,True,Sus scrofa domesticus,en,outlet_34,[SYNTHETIC] Reports of ASF activity in France,synthetic
PADI-0022292,2024-06-18,2024-06-19,FRA,France,ASF,African swine fever,0.676,True,Sus scrofa (wild boar),es,outlet_02,[SYNTHETIC] Reports of ASF activity in France,synthetic
PADI-0022293,2024-06-19,2024-06-20,FRA,France,ASF,African swine fever,0.642,True,Sus scrofa domesticus,en,outlet_42,[SYNTHETIC] Reports of ASF activity in France,synthetic
PADI-0022294,2024-06-17,2024-06-18,FRA,France,ASF,African swine fever,0.831,True,Sus scrofa (wild boar),es,outlet_12,[SYNTHETIC] Reports of ASF activity in France,synthetic
PADI-0022295,2024-06-17,2024-06-18,DEU,Germany,ASF,African swine fever,0.777,True,Sus scrofa (wild boar),fr,outlet_20,[SYNTHETIC] Reports of ASF activity in Germany,synthetic
PADI-0022296,2024-06-19,2024-06-20,DEU,Germany,ASF,African swine fever,0.506,True,Sus scrofa (wild boar),en,outlet_28,[SYNTHETIC] Reports of ASF activity in Germany,synthetic
PADI-0022297,2024-06-17,2024-06-18,DEU,Germany,ASF,African swine fever,0.968,True,Sus scrofa domesticus,ru,outlet_18,[SYNTHETIC] Reports of ASF activity in Germany,synthetic
PADI-0022298,2024-06-23,2024-06-24,NLD,Netherlands,ASF,African swine fever,0.691,True,Sus scrofa domesticus,en,outlet_31,[SYNTHETIC] Reports of ASF activity in Netherlands,synthetic
PADI-0022299,2024-06-22,2024-06-23,NLD,Netherlands,ASF,African swine fever,0.642,True,Sus scrofa (wild boar),en,outlet_10,[SYNTHETIC] Reports of ASF activity in Netherlands,synthetic
PADI-0022300,2024-06-20,2024-06-21,BEL,Belgium,ASF,African swine fever,0.743,True,Sus scrofa domesticus,en,outlet_31,[SYNTHETIC] Reports of ASF activity in Belgium,synthetic
PADI-0022301,2024-06-20,2024-06-21,BEL,Belgium,ASF,African swine fever,0.849,True,Sus scrofa (wild boar),en,outlet_02,[SYNTHETIC] Reports of ASF activity in Belgium,synthetic
PADI-0022302,2024-06-17,2024-06-18,BEL,Belgium,ASF,African swine fever,0.843,True,Sus scrofa (wild boar),fr,outlet_43,[SYNTHETIC] Reports of ASF activity in Belgium,synthetic
PADI-0022303,2024-06-23,2024-06-24,ITA,Italy,ASF,African swine fever,0.794,True,Sus scrofa domesticus,en,outlet_42,[SYNTHETIC] Reports of ASF activity in Italy,synthetic
PADI-0022304,2024-06-21,2024-06-22,ITA,Italy,ASF,African swine fever,0.335,False,Sus scrofa (wild boar),en,outlet_22,[SYNTHETIC] Reports of ASF activity in Italy,synthetic
PADI-0022305,2024-06-20,2024-06-21,ESP,Spain,ASF,African swine fever,0.415,False,Sus scrofa (wild boar),es,outlet_18,[SYNTHETIC] Reports of ASF activity in Spain,synthetic
PADI-0022306,2024-06-21,2024-06-22,POL,Poland,ASF,African swine fever,0.415,False,Sus scrofa (wild boar),en,outlet_16,[SYNTHETIC] Reports of ASF activity in Poland,synthetic
PADI-0022307,2024-06-23,2024-06-24,POL,Poland,ASF,African swine fever,0.67,True,Sus scrofa (wild boar),en,outlet_21,[SYNTHETIC] Reports of ASF activity in Poland,synthetic
PADI-0022308,2024-06-17,2024-06-18,POL,Poland,ASF,African swine fever,0.732,True,Sus scrofa domesticus,en,outlet_17,[SYNTHETIC] Reports of ASF activity in Poland,synthetic
PADI-0022309,2024-06-23,2024-06-24,POL,Poland,ASF,African swine fever,0.657,True,Sus scrofa domesticus,es,outlet_15,[SYNTHETIC] Reports of ASF activity in Poland,synthetic
PADI-0022310,2024-06-22,2024-06-23,POL,Poland,ASF,African swine fever,0.459,True,Sus scrofa (wild boar),en,outlet_08,[SYNTHETIC] Reports of ASF activity in Poland,synthetic
PADI-0022311,2024-06-17,2024-06-18,POL,Poland,ASF,African swine fever,0.915,True,Sus scrofa (wild boar),fr,outlet_06,[SYNTHETIC] Reports of ASF activity in Poland,synthetic
PADI-0022312,2024-06-22,2024-06-23,POL,Poland,ASF,African swine fever,0.781,True,Sus scrofa (wild boar),ru,outlet_08,[SYNTHETIC] Reports of ASF activity in Poland,synthetic
PADI-0022313,2024-06-21,2024-06-22,HUN,Hungary,ASF,African swine fever,0.891,True,Sus scrofa domesticus,en,outlet_32,[SYNTHETIC] Reports of ASF activity in Hungary,synthetic
PADI-0022314,2024-06-22,2024-06-23,HUN,Hungary,ASF,African swine fever,0.754,True,Sus scrofa domesticus,es,outlet_22,[SYNTHETIC] Reports of ASF activity in Hungary,synthetic
PADI-0022315,2024-06-18,2024-06-19,HUN,Hungary,ASF,African swine fever,0.55,True,Sus scrofa (wild boar),fr,outlet_42,[SYNTHETIC] Reports of ASF activity in Hungary,synthetic
PADI-0022316,2024-06-19,2024-06-20,HUN,Hungary,ASF,African swine fever,0.674,True,Sus scrofa domesticus,en,outlet_16,[SYNTHETIC] Reports of ASF activity in Hungary,synthetic
PADI-0022317,2024-06-21,2024-06-22,HUN,Hungary,ASF,African swine fever,0.788,True,Sus scrofa (wild boar),fr,outlet_28,[SYNTHETIC] Reports of ASF activity in Hungary,synthetic
PADI-0022318,2024-06-21,2024-06-22,HUN,Hungary,ASF,African swine fever,0.38,False,Sus scrofa domesticus,en,outlet_04,[SYNTHETIC] Reports of ASF activity in Hungary,synthetic
PADI-0022319,2024-06-17,2024-06-18,ROU,Romania,ASF,African swine fever,0.82,True,Sus scrofa (wild boar),ru,outlet_04,[SYNTHETIC] Reports of ASF activity in Romania,synthetic
PADI-0022320,2024-06-18,2024-06-19,ROU,Romania,ASF,African swine fever,0.595,True,Sus scrofa domesticus,fr,outlet_24,[SYNTHETIC] Reports of ASF activity in Romania,synthetic
PADI-0022321,2024-06-18,2024-06-19,ROU,Romania,ASF,African swine fever,0.308,False,Sus scrofa (wild boar),en,outlet_44,[SYNTHETIC] Reports of ASF activity in Romania,synthetic
PADI-0022322,2024-06-22,2024-06-23,ROU,Romania,ASF,African swine fever,0.257,False,Sus scrofa (wild boar),en,outlet_08,[SYNTHETIC] Reports of ASF activity in Romania,synthetic
PADI-0022323,2024-06-23,2024-06-24,BGR,Bulgaria,ASF,African swine fever,0.603,True,Sus scrofa (wild boar),fr,outlet_37,[SYNTHETIC] Reports of ASF activity in Bulgaria,synthetic
PADI-0022324,2024-06-22,2024-06-23,SRB,Serbia,ASF,African swine fever,0.742,True,Sus scrofa domesticus,ru,outlet_18,[SYNTHETIC] Reports of ASF activity in Serbia,synthetic
PADI-0022325,2024-06-20,2024-06-21,SRB,Serbia,ASF,African swine fever,0.411,False,Sus scrofa (wild boar),en,outlet_08,[SYNTHETIC] Reports of ASF activity in Serbia,synthetic
PADI-0022326,2024-06-23,2024-06-24,SRB,Serbia,ASF,African swine fever,0.606,True,Sus scrofa (wild boar),en,outlet_28,[SYNTHETIC] Reports of ASF activity in Serbia,synthetic
PADI-0022327,2024-06-18,2024-06-19,UKR,Ukraine,ASF,African swine fever,0.731,True,Sus scrofa (wild boar),fr,outlet_47,[SYNTHETIC] Reports of ASF activity in Ukraine,synthetic
PADI-0022328,2024-06-19,2024-06-20,UKR,Ukraine,ASF,African swine fever,0.802,True,Sus scrofa (wild boar),en,outlet_36,[SYNTHETIC] Reports of ASF activity in Ukraine,synthetic
PADI-0022329,2024-06-18,2024-06-19,UKR,Ukraine,ASF,African swine fever,0.529,True,Sus scrofa (wild boar),es,outlet_01,[SYNTHETIC] Reports of ASF activity in Ukraine,synthetic
PADI-0022330,2024-06-21,2024-06-22,UKR,Ukraine,ASF,African swine fever,0.72,True,Sus scrofa (wild boar),fr,outlet_02,[SYNTHETIC] Reports of ASF activity in Ukraine,synthetic
PADI-0022331,2024-06-18,2024-06-19,UKR,Ukraine,ASF,African swine fever,0.476,True,Sus scrofa (wild boar),fr,outlet_35,[SYNTHETIC] Reports of ASF activity in Ukraine,synthetic
PADI-0022332,2024-06-18,2024-06-19,UKR,Ukraine,ASF,African swine fever,0.68,True,Sus scrofa domesticus,en,outlet_34,[SYNTHETIC] Reports of ASF activity in Ukraine,synthetic
PADI-0022333,2024-06-20,2024-06-21,MDA,Moldova,ASF,African swine fever,0.516,True,Sus scrofa domesticus,fr,outlet_09,[SYNTHETIC] Reports of ASF activity in Moldova,synthetic
PADI-0022334,2024-06-19,2024-06-20,MDA,Moldova,ASF,African swine fever,0.843,True,Sus scrofa domesticus,en,outlet_37,[SYNTHETIC] Reports of ASF activity in Moldova,synthetic
PADI-0022335,2024-06-18,2024-06-19,MDA,Moldova,ASF,African swine fever,0.648,True,Sus scrofa domesticus,en,outlet_22,[SYNTHETIC] Reports of ASF activity in Moldova,synthetic
PADI-0022336,2024-06-21,2024-06-22,MDA,Moldova,ASF,African swine fever,0.666,True,Sus scrofa (wild boar),fr,outlet_07,[SYNTHETIC] Reports of ASF activity in Moldova,synthetic
PADI-0022337,2024-06-19,2024-06-20,MDA,Moldova,ASF,African swine fever,0.767,True,Sus scrofa domesticus,en,outlet_29,[SYNTHETIC] Reports of ASF activity in Moldova,synthetic
PADI-0022338,2024-06-22,2024-06-23,MDA,Moldova,ASF,African swine fever,0.549,True,Sus scrofa domesticus,fr,outlet_02,[SYNTHETIC] Reports of ASF activity in Moldova,synthetic
PADI-0022339,2024-06-20,2024-06-21,MDA,Moldova,ASF,African swine fever,0.562,True,Sus scrofa (wild boar),ru,outlet_02,[SYNTHETIC] Reports of ASF activity in Moldova,synthetic
PADI-0022340,2024-06-21,2024-06-22,RUS,Russian Federation,ASF,African swine fever,0.66,True,Sus scrofa domesticus,ru,outlet_06,[SYNTHETIC] Reports of ASF activity in Russian Federation,synthetic
PADI-0022341,2024-06-20,2024-06-21,RUS,Russian Federation,ASF,African swine fever,0.837,True,Sus scrofa (wild boar),en,outlet_34,[SYNTHETIC] Reports of ASF activity in Russian Federation,synthetic
PADI-0022342,2024-06-23,2024-06-24,RUS,Russian Federation,ASF,African swine fever,0.357,False,Sus scrofa domesticus,ru,outlet_46,[SYNTHETIC] Reports of ASF activity in Russian Federation,synthetic
PADI-0022343,2024-06-22,2024-06-23,RUS,Russian Federation,ASF,African swine fever,0.546,True,Sus scrofa domesticus,en,outlet_34,[SYNTHETIC] Reports of ASF activity in Russian Federation,synthetic
PADI-0022344,2024-06-17,2024-06-18,TUR,Türkiye,ASF,African swine fever,0.417,False,Sus scrofa (wild boar),en,outlet_46,[SYNTHETIC] Reports of ASF activity in Türkiye,synthetic
PADI-0022345,2024-06-22,2024-06-23,TUR,Türkiye,ASF,African swine fever,0.417,False,Sus scrofa (wild boar),ru,outlet_42,[SYNTHETIC] Reports of ASF activity in Türkiye,synthetic
PADI-0022346,2024-06-21,2024-06-22,TUR,Türkiye,ASF,African swine fever,0.747,True,Sus scrofa (wild boar),es,outlet_30,[SYNTHETIC] Reports of ASF activity in Türkiye,synthetic
PADI-0022347,2024-06-19,2024-06-20,TUR,Türkiye,ASF,African swine fever,0.663,True,Sus scrofa (wild boar),en,outlet_43,[SYNTHETIC] Reports of ASF activity in Türkiye,synthetic
PADI-0022348,2024-06-22,2024-06-23,TUR,Türkiye,ASF,African swine fever,0.547,True,Sus scrofa (wild boar),es,outlet_20,[SYNTHETIC] Reports of ASF activity in Türkiye,synthetic
PADI-0022349,2024-06-17,2024-06-18,TUR,Türkiye,ASF,African swine fever,0.403,False,Sus scrofa domesticus,ru,outlet_13,[SYNTHETIC] Reports of ASF activity in Türkiye,synthetic
PADI-0022350,2024-06-19,2024-06-20,GEO,Georgia,ASF,African swine fever,0.797,True,Sus scrofa domesticus,fr,outlet_06,[SYNTHETIC] Reports of ASF activity in Georgia,synthetic
PADI-0022351,2024-06-22,2024-06-23,ISR,Israel,ASF,African swine fever,0.698,True,Sus scrofa domesticus,en,outlet_26,[SYNTHETIC] Reports of ASF activity in Israel,synthetic
PADI-0022352,2024-06-21,2024-06-22,ISR,Israel,ASF,African swine fever,0.62,True,Sus scrofa (wild boar),fr,outlet_21,[SYNTHETIC] Reports of ASF activity in Israel,synthetic
PADI-0022353,2024-06-18,2024-06-19,ISR,Israel,ASF,African swine fever,0.968,True,Sus scrofa (wild boar),es,outlet_34,[SYNTHETIC] Reports of ASF activity in Israel,synthetic
PADI-0022354,2024-06-20,2024-06-21,EGY,Egypt,ASF,African swine fever,0.736,True,Sus scrofa domesticus,en,outlet_32,[SYNTHETIC] Reports of ASF activity in Egypt,synthetic
PADI-0022355,2024-06-20,2024-06-21,TUN,Tunisia,ASF,African swine fever,0.516,True,Sus scrofa domesticus,en,outlet_06,[SYNTHETIC] Reports of ASF activity in Tunisia,synthetic
PADI-0022356,2024-06-21,2024-06-22,MAR,Morocco,ASF,African swine fever,0.509,True,Sus scrofa domesticus,en,outlet_10,[SYNTHETIC] Reports of ASF activity in Morocco,synthetic
PADI-0022357,2024-06-24,2024-06-25,FRA,France,ASF,African swine fever,0.851,True,Sus scrofa domesticus,es,outlet_11,[SYNTHETIC] Reports of ASF activity in France,synthetic
PADI-0022358,2024-06-29,2024-06-30,FRA,France,ASF,African swine fever,0.708,True,Sus scrofa domesticus,fr,outlet_09,[SYNTHETIC] Reports of ASF activity in France,synthetic
PADI-0022359,2024-06-30,2024-07-01,FRA,France,ASF,African swine fever,0.83,True,Sus scrofa (wild boar),es,outlet_06,[SYNTHETIC] Reports of ASF activity in France,synthetic
PADI-0022360,2024-06-29,2024-06-30,DEU,Germany,ASF,African swine fever,0.529,True,Sus scrofa domesticus,fr,outlet_40,[SYNTHETIC] Reports of ASF activity in Germany,synthetic
PADI-0022361,2024-06-27,2024-06-28,NLD,Netherlands,ASF,African swine fever,0.711,True,Sus scrofa (wild boar),en,outlet_28,[SYNTHETIC] Reports of ASF activity in Netherlands,synthetic
PADI-0022362,2024-06-28,2024-06-29,NLD,Netherlands,ASF,African swine fever,0.511,True,Sus scrofa domesticus,ru,outlet_27,[SYNTHETIC] Reports of ASF activity in Netherlands,synthetic
PADI-0022363,2024-06-30,2024-07-01,BEL,Belgium,ASF,African swine fever,0.859,True,Sus scrofa (wild boar),fr,outlet_26,[SYNTHETIC] Reports of ASF activity in Belgium,synthetic
PADI-0022364,2024-06-27,2024-06-28,BEL,Belgium,ASF,African swine fever,0.897,True,Sus scrofa domesticus,fr,outlet_27,[SYNTHETIC] Reports of ASF activity in Belgium,synthetic
PADI-0022365,2024-06-25,2024-06-26,BEL,Belgium,ASF,African swine fever,0.678,True,Sus scrofa domesticus,fr,outlet_08,[SYNTHETIC] Reports of ASF activity in Belgium,synthetic
PADI-0022366,2024-06-28,2024-06-29,ITA,Italy,ASF,African swine fever,0.71,True,Sus scrofa domesticus,en,outlet_47,[SYNTHETIC] Reports of ASF activity in Italy,synthetic
PADI-0022367,2024-06-28,2024-06-29,ITA,Italy,ASF,African swine fever,0.521,True,Sus scrofa (wild boar),es,outlet_31,[SYNTHETIC] Reports of ASF activity in Italy,synthetic
PADI-0022368,2024-06-30,2024-07-01,ITA,Italy,ASF,African swine fever,0.501,True,Sus scrofa domesticus,en,outlet_41,[SYNTHETIC] Reports of ASF activity in Italy,synthetic
PADI-0022369,2024-06-29,2024-06-30,ITA,Italy,ASF,African swine fever,0.63,True,Sus scrofa (wild boar),en,outlet_10,[SYNTHETIC] Reports of ASF activity in Italy,synthetic
PADI-0022370,2024-06-24,2024-06-25,ITA,Italy,ASF,African swine fever,0.733,True,Sus scrofa domesticus,es,outlet_05,[SYNTHETIC] Reports of ASF activity in Italy,synthetic
PADI-0022371,2024-06-29,2024-06-30,ITA,Italy,ASF,African swine fever,0.179,False,Sus scrofa (wild boar),fr,outlet_05,[SYNTHETIC] Reports of ASF activity in Italy,synthetic
PADI-0022372,2024-06-26,2024-06-27,ITA,Italy,ASF,African swine fever,0.91,True,Sus scrofa domesticus,en,outlet_12,[SYNTHETIC] Reports of ASF activity in Italy,synthetic
PADI-0022373,2024-06-29,2024-06-30,ESP,Spain,ASF,African swine fever,0.657,True,Sus scrofa (wild boar),fr,outlet_26,[SYNTHETIC] Reports of ASF activity in Spain,synthetic
PADI-0022374,2024-06-27,2024-06-28,ESP,Spain,ASF,African swine fever,0.881,True,Sus scrofa (wild boar),fr,outlet_45,[SYNTHETIC] Reports of ASF activity in Spain,synthetic
PADI-0022375,2024-06-27,2024-06-28,ESP,Spain,ASF,African swine fever,0.39,False,Sus scrofa domesticus,es,outlet_35,[SYNTHETIC] Reports of ASF activity in Spain,synthetic
PADI-0022376,2024-06-24,2024-06-25,POL,Poland,ASF,African swine fever,0.833,True,Sus scrofa (wild boar),en,outlet_11,[SYNTHETIC] Reports of ASF activity in Poland,synthetic
PADI-0022377,2024-06-27,2024-06-28,POL,Poland,ASF,African swine fever,0.764,True,Sus scrofa (wild boar),en,outlet_15,[SYNTHETIC] Reports of ASF activity in Poland,synthetic
PADI-0022378,2024-06-28,2024-06-29,POL,Poland,ASF,African swine fever,0.988,True,Sus scrofa (wild boar),en,outlet_18,[SYNTHETIC] Reports of ASF activity in Poland,synthetic
PADI-0022379,2024-06-24,2024-06-25,POL,Poland,ASF,African swine fever,0.671,True,Sus scrofa (wild boar),en,outlet_35,[SYNTHETIC] Reports of ASF activity in Poland,synthetic
PADI-0022380,2024-06-26,2024-06-27,HUN,Hungary,ASF,African swine fever,0.537,True,Sus scrofa (wild boar),ru,outlet_40,[SYNTHETIC] Reports of ASF activity in Hungary,synthetic
PADI-0022381,2024-06-27,2024-06-28,HUN,Hungary,ASF,African swine fever,0.461,True,Sus scrofa domesticus,en,outlet_23,[SYNTHETIC] Reports of ASF activity in Hungary,synthetic
PADI-0022382,2024-06-28,2024-06-29,HUN,Hungary,ASF,African swine fever,0.373,False,Sus scrofa domesticus,en,outlet_41,[SYNTHETIC] Reports of ASF activity in Hungary,synthetic
PADI-0022383,2024-06-28,2024-06-29,HUN,Hungary,ASF,African swine fever,0.625,True,Sus scrofa domesticus,ru,outlet_40,[SYNTHETIC] Reports of ASF activity in Hungary,synthetic
PADI-0022384,2024-06-24,2024-06-25,ROU,Romania,ASF,African swine fever,0.897,True,Sus scrofa (wild boar),en,outlet_25,[SYNTHETIC] Reports of ASF activity in Romania,synthetic
PADI-0022385,2024-06-30,2024-07-01,ROU,Romania,ASF,African swine fever,0.877,True,Sus scrofa domesticus,es,outlet_45,[SYNTHETIC] Reports of ASF activity in Romania,synthetic
PADI-0022386,2024-06-24,2024-06-25,BGR,Bulgaria,ASF,African swine fever,0.537,True,Sus scrofa domesticus,en,outlet_28,[SYNTHETIC] Reports of ASF activity in Bulgaria,synthetic
PADI-0022387,2024-06-24,2024-06-25,SRB,Serbia,ASF,African swine fever,0.274,False,Sus scrofa domesticus,en,outlet_45,[SYNTHETIC] Reports of ASF activity in Serbia,synthetic
PADI-0022388,2024-06-24,2024-06-25,SRB,Serbia,ASF,African swine fever,0.845,True,Sus scrofa (wild boar),en,outlet_40,[SYNTHETIC] Reports of ASF activity in Serbia,synthetic
PADI-0022389,2024-06-29,2024-06-30,SRB,Serbia,ASF,African swine fever,0.796,True,Sus scrofa (wild boar),fr,outlet_38,[SYNTHETIC] Reports of ASF activity in Serbia,synthetic
PADI-0022390,2024-06-26,2024-06-27,UKR,Ukraine,ASF,African swine fever,0.404,False,Sus scrofa (wild boar),es,outlet_23,[SYNTHETIC] Reports of ASF activity in Ukraine,synthetic
PADI-0022391,2024-06-29,2024-06-30,UKR,Ukraine,ASF,African swine fever,0.578,True,Sus scrofa (wild boar),fr,outlet_46,[SYNTHETIC] Reports of ASF activity in Ukraine,synthetic
PADI-0022392,2024-06-29,2024-06-30,UKR,Ukraine,ASF,African swine fever,0.618,True,Sus scrofa (wild boar),es,outlet_35,[SYNTHETIC] Reports of ASF activity in Ukraine,synthetic
PADI-0022393,2024-06-26,2024-06-27,UKR,Ukraine,ASF,African swine fever,0.617,True,Sus scrofa domesticus,es,outlet_31,[SYNTHETIC] Reports of ASF activity in Ukraine,synthetic
PADI-0022394,2024-06-26,2024-06-27,MDA,Moldova,ASF,African swine fever,0.616,True,Sus scrofa domesticus,en,outlet_11,[SYNTHETIC] Reports of ASF activity in Moldova,synthetic
PADI-0022395,2024-06-29,2024-06-30,MDA,Moldova,ASF,African swine fever,0.624,True,Sus scrofa (wild boar),fr,outlet_40,[SYNTHETIC] Reports of ASF activity in Moldova,synthetic
PADI-0022396,2024-06-30,2024-07-01,MDA,Moldova,ASF,African swine fever,0.588,True,Sus scrofa domesticus,en,outlet_45,[SYNTHETIC] Reports of ASF activity in Moldova,synthetic
PADI-0022397,2024-06-27,2024-06-28,MDA,Moldova,ASF,African swine fever,0.774,True,Sus scrofa domesticus,fr,outlet_47,[SYNTHETIC] Reports of ASF activity in Moldova,synthetic
PADI-0022398,2024-06-24,2024-06-25,MDA,Moldova,ASF,African swine fever,0.401,False,Sus scrofa (wild boar),en,outlet_26,[SYNTHETIC] Reports of ASF activity in Moldova,synthetic
PADI-0022399,2024-06-30,2024-07-01,MDA,Moldova,ASF,African swine fever,0.54,True,Sus scrofa domesticus,en,outlet_47,[SYNTHETIC] Reports of ASF activity in Moldova,synthetic
PADI-0022400,2024-06-29,2024-06-30,MDA,Moldova,ASF,African swine fever,0.673,True,Sus scrofa domesticus,en,outlet_20,[SYNTHETIC] Reports of ASF activity in Moldova,synthetic
PADI-0022401,2024-06-28,2024-06-29,RUS,Russian Federation,ASF,African swine fever,0.438,False,Sus scrofa domesticus,en,outlet_24,[SYNTHETIC] Reports of ASF activity in Russian Federation,synthetic
PADI-0022402,2024-06-26,2024-06-27,RUS,Russian Federation,ASF,African swine fever,0.748,True,Sus scrofa (wild boar),ru,outlet_37,[SYNTHETIC] Reports of ASF activity in Russian Federation,synthetic
PADI-0022403,2024-06-26,2024-06-27,RUS,Russian Federation,ASF,African swine fever,0.624,True,Sus scrofa domesticus,en,outlet_32,[SYNTHETIC] Reports of ASF activity in Russian Federation,synthetic
