empresi_id,source_reference,upstream_source,disease,disease_code,country,iso3,latitude,longitude,observation_date,report_date,published_date,species,cases,deaths,status,data_realism
EMPRESI-HPAI-0001792,WAHIS-HPAI-MAR-2024-01-01-01,WAHIS,High pathogenicity avian influenza,HPAI,Morocco,MAR,31.3123,-3.6618,2024-01-07,2024-03-12,2024-03-19,Meleagris gallopavo (domestic),2171,1158,confirmed,synthetic
EMPRESI-ASF-0002556,WAHIS-ASF-BGR-2024-03-04-00,WAHIS,African swine fever,ASF,Bulgaria,BGR,43.761,25.206,2024-03-07,2024-03-11,2024-03-23,Sus scrofa (wild boar),98,88,confirmed,synthetic
EMPRESI-HPAI-0001889,WAHIS-HPAI-ESP-2024-03-04-00,WAHIS,High pathogenicity avian influenza,HPAI,Spain,ESP,38.2674,-7.1119,2024-03-08,2024-03-15,2024-03-24,Larus spp. (wild),4473,2459,confirmed,synthetic
EMPRESI-HPAI-0001890,WAHIS-HPAI-TUR-2024-03-04-00,WAHIS,High pathogenicity avian influenza,HPAI,Türkiye,TUR,37.4585,33.366,2024-03-06,2024-03-22,2024-03-29,Anas platyrhynchos (domestic),4576,2512,confirmed,synthetic
EMPRESI-HPAI-0001895,WAHIS-HPAI-TUR-2024-03-11-00,WAHIS,High pathogenicity avian influenza,HPAI,Türkiye,TUR,36.2185,34.1325,2024-03-11,2024-03-25,2024-04-01,Gallus gallus (domestic),2348,1250,confirmed,synthetic
EMPRESI-HPAI-0001892,WAHIS-HPAI-MAR-2024-03-04-00,WAHIS,High pathogenicity avian influenza,HPAI,Morocco,MAR,31.3592,-9.3903,2024-03-05,2024-03-26,2024-04-02,Gallus gallus (domestic),878,479,confirmed,synthetic
EMPRESI-HPAI-0001874,WAHIS-HPAI-MAR-2024-02-05-00,WAHIS,High pathogenicity avian influenza,HPAI,Morocco,MAR,29.1112,-6.9365,2024-02-05,2024-03-25,2024-04-03,Anas platyrhynchos (domestic),6874,3791,confirmed,synthetic
EMPRESI-HPAI-0001893,WAHIS-HPAI-FRA-2024-03-11-00,WAHIS,High pathogenicity avian influenza,HPAI,France,FRA,45.7212,3.6135,2024-03-15,2024-03-28,2024-04-04,Larus spp. (wild),1373,769,confirmed,synthetic
EMPRESI-HPAI-0001887,WAHIS-HPAI-TUR-2024-02-26-01,WAHIS,High pathogenicity avian influenza,HPAI,Türkiye,TUR,36.0758,35.6215,2024-03-02,2024-03-31,2024-04-05,Cygnus olor (wild),5610,3044,confirmed,synthetic
EMPRESI-HPAI-0001898,WAHIS-HPAI-ISR-2024-03-18-00,WAHIS,High pathogenicity avian influenza,HPAI,Israel,ISR,31.6193,35.3048,2024-03-20,2024-03-26,2024-04-07,Anas platyrhynchos (domestic),1766,974,confirmed,synthetic
EMPRESI-HPAI-0001896,WAHIS-HPAI-TUR-2024-03-11-01,WAHIS,High pathogenicity avian influenza,HPAI,Türkiye,TUR,37.8385,39.6635,2024-03-16,2024-04-02,2024-04-13,Larus spp. (wild),4665,2671,confirmed,synthetic
EMPRESI-HPAI-0001899,WAHIS-HPAI-TUR-2024-03-25-00,WAHIS,High pathogenicity avian influenza,HPAI,Türkiye,TUR,39.4,36.9446,2024-03-29,2024-04-10,2024-04-20,Gallus gallus (domestic),2367,1307,confirmed,synthetic
EMPRESI-HPAI-0001901,WAHIS-HPAI-FRA-2024-04-01-00,WAHIS,High pathogenicity avian influenza,HPAI,France,FRA,46.8034,-1.5311,2024-04-07,2024-04-26,2024-05-01,Larus spp. (wild),372,197,confirmed,synthetic
EMPRESI-HPAI-0001891,WAHIS-HPAI-TUR-2024-03-04-01,WAHIS,High pathogenicity avian influenza,HPAI,Türkiye,TUR,38.6733,35.6181,2024-03-09,2024-04-23,2024-05-02,Larus spp. (wild),9038,4949,confirmed,synthetic
EMPRESI-ASF-0002558,WAHIS-ASF-ROU-2024-04-08-00,WAHIS,African swine fever,ASF,Romania,ROU,47.8655,27.1745,2024-04-09,2024-04-23,2024-05-03,Sus scrofa domesticus,48,41,confirmed,synthetic
EMPRESI-ASF-0002561,WAHIS-ASF-ROU-2024-04-22-00,WAHIS,African swine fever,ASF,Romania,ROU,45.6789,25.9288,2024-04-27,2024-05-05,2024-05-11,Sus scrofa domesticus,39,32,confirmed,synthetic
EMPRESI-ASF-0002563,WAHIS-ASF-ESP-2024-04-29-00,WAHIS,African swine fever,ASF,Spain,ESP,40.6724,-5.4938,2024-05-05,2024-05-12,2024-05-18,Sus scrofa (wild boar),265,240,confirmed,synthetic
EMPRESI-HPAI-0001906,WAHIS-HPAI-ITA-2024-04-29-00,WAHIS,High pathogenicity avian influenza,HPAI,Italy,ITA,42.5819,15.3435,2024-05-05,2024-05-11,2024-05-18,Meleagris gallopavo (domestic),9400,5211,confirmed,synthetic
EMPRESI-ASF-0002564,WAHIS-ASF-ROU-2024-04-29-00,WAHIS,African swine fever,ASF,Romania,ROU,44.6689,25.1797,2024-05-04,2024-05-13,2024-05-21,Sus scrofa (wild boar),162,137,confirmed,synthetic
EMPRESI-ASF-0002565,WAHIS-ASF-DEU-2024-05-06-00,WAHIS,African swine fever,ASF,Germany,DEU,49.7868,6.4206,2024-05-12,2024-05-16,2024-05-22,Sus scrofa (wild boar),124,108,confirmed,synthetic
EMPRESI-ASF-0002566,WAHIS-ASF-DEU-2024-05-13-00,WAHIS,African swine fever,ASF,Germany,DEU,49.2478,9.0843,2024-05-18,2024-05-23,2024-06-01,Sus scrofa domesticus,6,4,confirmed,synthetic
EMPRESI-ASF-0002562,WAHIS-ASF-DEU-2024-04-29-00,WAHIS,African swine fever,ASF,Germany,DEU,49.7904,9.5004,2024-05-05,2024-05-28,2024-06-06,Sus scrofa (wild boar),180,159,confirmed,synthetic
EMPRESI-ASF-0002567,WAHIS-ASF-BEL-2024-05-13-00,WAHIS,African swine fever,ASF,Belgium,BEL,50.0269,4.471,2024-05-13,2024-05-30,2024-06-06,Sus scrofa (wild boar),50,43,confirmed,synthetic
EMPRESI-HPAI-0001907,WAHIS-HPAI-BEL-2024-05-06-00,WAHIS,High pathogenicity avian influenza,HPAI,Belgium,BEL,50.1762,3.7661,2024-05-10,2024-05-25,2024-06-07,Anas platyrhynchos (domestic),8589,4747,confirmed,synthetic
EMPRESI-HPAI-0001913,WAHIS-HPAI-BEL-2024-05-20-00,WAHIS,High pathogenicity avian influenza,HPAI,Belgium,BEL,50.1958,4.0343,2024-05-21,2024-06-03,2024-06-11,Larus spp. (wild),1269,683,confirmed,synthetic
EMPRESI-ASF-0002575,WAHIS-ASF-BEL-2024-05-27-00,WAHIS,African swine fever,ASF,Belgium,BEL,50.9441,4.8957,2024-05-28,2024-06-10,2024-06-15,Sus scrofa (wild boar),19,18,confirmed,synthetic
EMPRESI-ASF-0002581,WAHIS-ASF-NLD-2024-06-03-00,WAHIS,African swine fever,ASF,Netherlands,NLD,52.316,6.4029,2024-06-03,2024-06-11,2024-06-15,Sus scrofa domesticus,334,293,confirmed,synthetic
EMPRESI-ASF-0002591,WAHIS-ASF-BGR-2024-06-03-00,WAHIS,African swine fever,ASF,Bulgaria,BGR,41.9255,26.4141,2024-06-03,2024-06-10,2024-06-16,Sus scrofa (wild boar),79,62,confirmed,synthetic
EMPRESI-HPAI-0001909,WAHIS-HPAI-POL-2024-05-13-00,WAHIS,High pathogenicity avian influenza,HPAI,Poland,POL,49.9572,18.8524,2024-05-13,2024-06-09,2024-06-17,Anas platyrhynchos (domestic),7730,4238,confirmed,synthetic
EMPRESI-HPAI-0001910,WAHIS-HPAI-FRA-2024-05-20-00,WAHIS,High pathogenicity avian influenza,HPAI,France,FRA,44.6864,5.1113,2024-05-25,2024-06-12,2024-06-17,Cygnus olor (wild),2649,1477,confirmed,synthetic
EMPRESI-ASF-0002576,WAHIS-ASF-ITA-2024-05-27-00,WAHIS,African swine fever,ASF,Italy,ITA,40.1858,13.4245,2024-05-31,2024-06-12,2024-06-18,Sus scrofa domesticus,472,412,confirmed,synthetic
EMPRESI-ASF-0002582,WAHIS-ASF-BEL-2024-06-03-00,WAHIS,African swine fever,ASF,Belgium,BEL,50.2919,5.5574,2024-06-06,2024-06-12,2024-06-20,Sus scrofa domesticus,56,53,confirmed,synthetic
EMPRESI-ASF-0002587,WAHIS-ASF-HUN-2024-06-03-00,WAHIS,African swine fever,ASF,Hungary,HUN,46.8009,18.2073,2024-06-07,2024-06-14,2024-06-20,Sus scrofa (wild boar),72,61,confirmed,synthetic
EMPRESI-ASF-0002588,WAHIS-ASF-HUN-2024-06-03-01,WAHIS,African swine fever,ASF,Hungary,HUN,46.7994,18.2868,2024-06-06,2024-06-13,2024-06-22,Sus scrofa domesticus,15,14,confirmed,synthetic
EMPRESI-ASF-0002578,WAHIS-ASF-SRB-2024-05-27-00,WAHIS,African swine fever,ASF,Serbia,SRB,42.9743,22.3236,2024-05-29,2024-06-15,2024-06-23,Sus scrofa domesticus,55,50,confirmed,synthetic
EMPRESI-ASF-0002593,WAHIS-ASF-UKR-2024-06-03-01,WAHIS,African swine fever,ASF,Ukraine,UKR,46.7872,27.1514,2024-06-08,2024-06-15,2024-06-24,Sus scrofa domesticus,257,232,confirmed,synthetic
EMPRESI-ASF-0002571,WAHIS-ASF-DEU-2024-05-20-00,WAHIS,African swine fever,ASF,Germany,DEU,49.1181,13.5498,2024-05-22,2024-06-20,2024-06-24,Sus scrofa domesticus,138,126,confirmed,synthetic
EMPRESI-HPAI-0001912,WAHIS-HPAI-NLD-2024-05-20-01,WAHIS,High pathogenicity avian influenza,HPAI,Netherlands,NLD,52.1016,4.7995,2024-05-22,2024-06-17,2024-06-24,Meleagris gallopavo (domestic),1498,835,confirmed,synthetic
EMPRESI-ASF-0002598,WAHIS-ASF-POL-2024-06-10-00,WAHIS,African swine fever,ASF,Poland,POL,54.2781,22.3378,2024-06-12,2024-06-19,2024-06-25,Sus scrofa domesticus,91,76,confirmed,synthetic
EMPRESI-ASF-0002597,WAHIS-ASF-ESP-2024-06-10-00,WAHIS,African swine fever,ASF,Spain,ESP,41.6076,-2.9323,2024-06-10,2024-06-16,2024-06-25,Sus scrofa domesticus,84,71,confirmed,synthetic
EMPRESI-ASF-0002594,WAHIS-ASF-MDA-2024-06-03-00,WAHIS,African swine fever,ASF,Moldova,MDA,47.0485,29.3176,2024-06-06,2024-06-18,2024-06-27,Sus scrofa domesticus,2,2,confirmed,synthetic
EMPRESI-ASF-0002568,WAHIS-ASF-ROU-2024-05-13-00,WAHIS,African swine fever,ASF,Romania,ROU,47.5494,25.8757,2024-05-16,2024-06-25,2024-07-01,Sus scrofa (wild boar),46,37,confirmed,synthetic
EMPRESI-ASF-0002625,WAHIS-ASF-HUN-2024-06-17-03,WAHIS,African swine fever,ASF,Hungary,HUN,46.8763,19.1935,2024-06-17,2024-06-24,2024-07-01,Sus scrofa (wild boar),38,33,confirmed,synthetic
EMPRESI-ASF-0002612,WAHIS-ASF-BEL-2024-06-17-01,WAHIS,African swine fever,ASF,Belgium,BEL,50.7672,5.783,2024-06-21,2024-06-27,2024-07-02,Sus scrofa (wild boar),239,220,confirmed,synthetic
EMPRESI-ASF-0002610,WAHIS-ASF-DEU-2024-06-17-01,WAHIS,African swine fever,ASF,Germany,DEU,49.1988,8.5119,2024-06-18,2024-06-29,2024-07-02,Sus scrofa (wild boar),151,130,confirmed,synthetic
EMPRESI-ASF-0002577,WAHIS-ASF-POL-2024-05-27-00,WAHIS,African swine fever,ASF,Poland,POL,54.4585,18.2546,2024-05-29,2024-06-22,2024-07-03,Sus scrofa (wild boar),97,85,confirmed,synthetic
EMPRESI-ASF-0002651,WAHIS-ASF-HUN-2024-06-24-02,WAHIS,African swine fever,ASF,Hungary,HUN,45.9102,20.5524,2024-06-26,2024-06-29,2024-07-03,Sus scrofa (wild boar),105,96,confirmed,synthetic
EMPRESI-ASF-0002596,WAHIS-ASF-BEL-2024-06-10-00,WAHIS,African swine fever,ASF,Belgium,BEL,51.024,3.6181,2024-06-12,2024-06-27,2024-07-04,Sus scrofa (wild boar),127,110,confirmed,synthetic
EMPRESI-ASF-0002615,WAHIS-ASF-ITA-2024-06-17-01,WAHIS,African swine fever,ASF,Italy,ITA,42.3592,9.1908,2024-06-19,2024-06-24,2024-07-04,Sus scrofa (wild boar),48,40,confirmed,synthetic
EMPRESI-ASF-0002579,WAHIS-ASF-RUS-2024-05-27-00,WAHIS,African swine fever,ASF,Russian Federation,RUS,55.3127,35.6985,2024-06-02,2024-06-28,2024-07-05,Sus scrofa domesticus,47,39,confirmed,synthetic
EMPRESI-ASF-0002607,WAHIS-ASF-RUS-2024-06-10-01,WAHIS,African swine fever,ASF,Russian Federation,RUS,57.6152,47.1682,2024-06-10,2024-06-29,2024-07-06,Sus scrofa (wild boar),37,31,confirmed,synthetic
EMPRESI-ASF-0002620,WAHIS-ASF-POL-2024-06-17-03,WAHIS,African swine fever,ASF,Poland,POL,51.3861,19.8324,2024-06-22,2024-06-30,2024-07-06,Sus scrofa (wild boar),41,38,confirmed,synthetic
EMPRESI-ASF-0002586,WAHIS-ASF-POL-2024-06-03-03,WAHIS,African swine fever,ASF,Poland,POL,49.4938,19.5569,2024-06-04,2024-06-30,2024-07-07,Sus scrofa domesticus,135,116,confirmed,synthetic
EMPRESI-ASF-0002616,WAHIS-ASF-ITA-2024-06-17-02,WAHIS,African swine fever,ASF,Italy,ITA,41.0545,11.2136,2024-06-22,2024-06-30,2024-07-07,Sus scrofa domesticus,39,36,confirmed,synthetic
EMPRESI-ASF-0002627,WAHIS-ASF-ROU-2024-06-17-01,WAHIS,African swine fever,ASF,Romania,ROU,45.726,22.2755,2024-06-23,2024-06-30,2024-07-08,Sus scrofa domesticus,220,186,confirmed,synthetic
EMPRESI-ASF-0002635,WAHIS-ASF-RUS-2024-06-17-01,WAHIS,African swine fever,ASF,Russian Federation,RUS,50.9596,44.7433,2024-06-21,2024-07-03,2024-07-08,Sus scrofa (wild boar),100,86,confirmed,synthetic
EMPRESI-ASF-0002628,WAHIS-ASF-ROU-2024-06-17-02,WAHIS,African swine fever,ASF,Romania,ROU,44.2088,25.1682,2024-06-20,2024-07-03,2024-07-08,Sus scrofa (wild boar),285,248,confirmed,synthetic
EMPRESI-ASF-0002664,WAHIS-ASF-MDA-2024-06-24-00,WAHIS,African swine fever,ASF,Moldova,MDA,46.6815,28.0571,2024-06-27,2024-07-02,2024-07-09,Sus scrofa (wild boar),115,102,confirmed,synthetic
EMPRESI-ASF-0002595,WAHIS-ASF-DEU-2024-06-10-00,WAHIS,African swine fever,ASF,Germany,DEU,48.5557,12.1419,2024-06-16,2024-06-30,2024-07-09,Sus scrofa (wild boar),87,70,confirmed,synthetic
EMPRESI-ASF-0002606,WAHIS-ASF-RUS-2024-06-10-00,WAHIS,African swine fever,ASF,Russian Federation,RUS,53.5134,37.0084,2024-06-15,2024-07-02,2024-07-10,Sus scrofa (wild boar),237,212,confirmed,synthetic
EMPRESI-ASF-0002668,WAHIS-ASF-RUS-2024-06-24-01,WAHIS,African swine fever,ASF,Russian Federation,RUS,53.6899,45.9897,2024-06-25,2024-07-05,2024-07-10,Sus scrofa domesticus,143,131,confirmed,synthetic
EMPRESI-ASF-0002609,WAHIS-ASF-DEU-2024-06-17-00,WAHIS,African swine fever,ASF,Germany,DEU,50.3854,11.2031,2024-06-20,2024-07-02,2024-07-10,Sus scrofa domesticus,262,237,confirmed,synthetic
EMPRESI-ASF-0002618,WAHIS-ASF-POL-2024-06-17-01,WAHIS,African swine fever,ASF,Poland,POL,50.3392,16.0754,2024-06-22,2024-07-04,2024-07-10,Sus scrofa domesticus,142,126,confirmed,synthetic
EMPRESI-ASF-0002602,WAHIS-ASF-ROU-2024-06-10-01,WAHIS,African swine fever,ASF,Romania,ROU,47.5003,23.2089,2024-06-14,2024-07-05,2024-07-11,Sus scrofa (wild boar),115,97,confirmed,synthetic
EMPRESI-ASF-0002619,WAHIS-ASF-POL-2024-06-17-02,WAHIS,African swine fever,ASF,Poland,POL,53.4133,18.005,2024-06-19,2024-07-03,2024-07-11,Sus scrofa domesticus,63,55,confirmed,synthetic
EMPRESI-ASF-0002574,WAHIS-ASF-MDA-2024-05-20-00,WAHIS,African swine fever,ASF,Moldova,MDA,46.8121,28.4969,2024-05-22,2024-07-03,2024-07-11,Sus scrofa (wild boar),32,30,confirmed,synthetic
EMPRESI-ASF-0002647,WAHIS-ASF-POL-2024-06-24-02,WAHIS,African swine fever,ASF,Poland,POL,53.0731,18.0855,2024-06-28,2024-07-03,2024-07-11,Sus scrofa (wild boar),57,49,confirmed,synthetic
EMPRESI-ASF-0002646,WAHIS-ASF-POL-2024-06-24-01,WAHIS,African swine fever,ASF,Poland,POL,50.6581,20.5674,2024-06-27,2024-07-04,2024-07-12,Sus scrofa domesticus,240,215,confirmed,synthetic
EMPRESI-ASF-0002714,WAHIS-ASF-RUS-2024-07-01-02,WAHIS,African swine fever,ASF,Russian Federation,RUS,56.1355,46.3308,2024-07-02,2024-07-05,2024-07-13,Sus scrofa domesticus,96,83,confirmed,synthetic
EMPRESI-ASF-0002638,WAHIS-ASF-DEU-2024-06-24-00,WAHIS,African swine fever,ASF,Germany,DEU,50.8756,8.4122,2024-06-25,2024-07-04,2024-07-13,Sus scrofa (wild boar),122,107,confirmed,synthetic
EMPRESI-ASF-0002573,WAHIS-ASF-HUN-2024-05-20-00,WAHIS,African swine fever,ASF,Hungary,HUN,46.8689,19.972,2024-05-26,2024-07-05,2024-07-13,Sus scrofa domesticus,74,67,confirmed,synthetic
EMPRESI-ASF-0002604,WAHIS-ASF-SRB-2024-06-10-00,WAHIS,African swine fever,ASF,Serbia,SRB,42.8449,21.7811,2024-06-12,2024-07-05,2024-07-13,Sus scrofa (wild boar),235,213,confirmed,synthetic
EMPRESI-ASF-0002665,WAHIS-ASF-MDA-2024-06-24-01,WAHIS,African swine fever,ASF,Moldova,MDA,48.0757,28.6503,2024-06-27,2024-07-08,2024-07-13,Sus scrofa domesticus,35,31,confirmed,synthetic
EMPRESI-ASF-0002653,WAHIS-ASF-ROU-2024-06-24-00,WAHIS,African swine fever,ASF,Romania,ROU,45.6899,22.3371,2024-06-24,2024-07-03,2024-07-14,Sus scrofa (wild boar),132,110,confirmed,synthetic
EMPRESI-ASF-0002626,WAHIS-ASF-ROU-2024-06-17-00,WAHIS,African swine fever,ASF,Romania,ROU,44.9021,27.6606,2024-06-23,2024-07-03,2024-07-14,Sus scrofa domesticus,52,49,confirmed,synthetic
EMPRESI-ASF-0002690,WAHIS-ASF-ITA-2024-07-01-02,WAHIS,African swine fever,ASF,Italy,ITA,41.3502,10.1616,2024-07-03,2024-07-07,2024-07-14,Sus scrofa (wild boar),462,391,confirmed,synthetic
EMPRESI-ASF-0002661,WAHIS-ASF-SRB-2024-06-24-02,WAHIS,African swine fever,ASF,Serbia,SRB,44.2216,20.5909,2024-06-26,2024-07-08,2024-07-15,Sus scrofa (wild boar),57,50,confirmed,synthetic
EMPRESI-ASF-0002642,WAHIS-ASF-BEL-2024-06-24-00,WAHIS,African swine fever,ASF,Belgium,BEL,50.1929,4.5147,2024-06-30,2024-07-04,2024-07-15,Sus scrofa domesticus,226,202,confirmed,synthetic
EMPRESI-ASF-0002633,WAHIS-ASF-MDA-2024-06-17-00,WAHIS,African swine fever,ASF,Moldova,MDA,47.0171,29.5348,2024-06-21,2024-07-04,2024-07-15,Sus scrofa domesticus,141,134,confirmed,synthetic
EMPRESI-ASF-0002640,WAHIS-ASF-DEU-2024-06-24-02,WAHIS,African swine fever,ASF,Germany,DEU,50.5022,6.9479,2024-06-24,2024-07-10,2024-07-16,Sus scrofa domesticus,245,212,confirmed,synthetic
EMPRESI-ASF-0002621,WAHIS-ASF-POL-2024-06-17-04,WAHIS,African swine fever,ASF,Poland,POL,51.7211,19.6879,2024-06-23,2024-07-08,2024-07-16,Sus scrofa (wild boar),40,37,confirmed,synthetic
EMPRESI-ASF-0002624,WAHIS-ASF-HUN-2024-06-17-02,WAHIS,African swine fever,ASF,Hungary,HUN,46.7443,18.1205,2024-06-23,2024-07-12,2024-07-16,Sus scrofa domesticus,154,137,confirmed,synthetic
EMPRESI-ASF-0002666,WAHIS-ASF-MDA-2024-06-24-02,WAHIS,African swine fever,ASF,Moldova,MDA,46.7615,28.6674,2024-06-24,2024-07-10,2024-07-16,Sus scrofa domesticus,111,101,confirmed,synthetic
EMPRESI-ASF-0002683,WAHIS-ASF-NLD-2024-07-01-05,WAHIS,African swine fever,ASF,Netherlands,NLD,52.2645,4.9794,2024-07-02,2024-07-08,2024-07-16,Sus scrofa (wild boar),93,83,confirmed,synthetic
EMPRESI-ASF-0002693,WAHIS-ASF-POL-2024-07-01-01,WAHIS,African swine fever,ASF,Poland,POL,50.9726,19.9993,2024-07-01,2024-07-13,2024-07-17,Sus scrofa domesticus,90,81,confirmed,synthetic
EMPRESI-ASF-0002694,WAHIS-ASF-POL-2024-07-01-02,WAHIS,African swine fever,ASF,Poland,POL,53.9259,17.3636,2024-07-06,2024-07-11,2024-07-17,Sus scrofa domesticus,53,48,confirmed,synthetic
EMPRESI-ASF-0002622,WAHIS-ASF-HUN-2024-06-17-00,WAHIS,African swine fever,ASF,Hungary,HUN,47.143,20.8177,2024-06-21,2024-07-11,2024-07-19,Sus scrofa domesticus,88,73,confirmed,synthetic
EMPRESI-ASF-0002585,WAHIS-ASF-POL-2024-06-03-02,WAHIS,African swine fever,ASF,Poland,POL,51.133,22.6757,2024-06-06,2024-07-11,2024-07-19,Sus scrofa domesticus,31,26,confirmed,synthetic
EMPRESI-ASF-0002689,WAHIS-ASF-ITA-2024-07-01-01,WAHIS,African swine fever,ASF,Italy,ITA,42.3739,13.695,2024-07-01,2024-07-12,2024-07-19,Sus scrofa (wild boar),123,108,confirmed,synthetic
EMPRESI-ASF-0002702,WAHIS-ASF-ROU-2024-07-01-02,WAHIS,African swine fever,ASF,Romania,ROU,43.7411,24.0048,2024-07-03,2024-07-10,2024-07-19,Sus scrofa (wild boar),67,60,confirmed,synthetic
EMPRESI-ASF-0002605,WAHIS-ASF-MDA-2024-06-10-00,WAHIS,African swine fever,ASF,Moldova,MDA,47.2859,27.821,2024-06-11,2024-07-09,2024-07-19,Sus scrofa domesticus,102,83,confirmed,synthetic
EMPRESI-ASF-0002639,WAHIS-ASF-DEU-2024-06-24-01,WAHIS,African swine fever,ASF,Germany,DEU,52.4646,12.9251,2024-06-26,2024-07-09,2024-07-20,Sus scrofa domesticus,70,62,confirmed,synthetic
EMPRESI-ASF-0002600,WAHIS-ASF-HUN-2024-06-10-00,WAHIS,African swine fever,ASF,Hungary,HUN,46.1558,19.2776,2024-06-16,2024-07-12,2024-07-20,Sus scrofa domesticus,154,134,confirmed,synthetic
EMPRESI-ASF-0002697,WAHIS-ASF-HUN-2024-07-01-01,WAHIS,African swine fever,ASF,Hungary,HUN,46.2902,18.4687,2024-07-01,2024-07-09,2024-07-20,Sus scrofa domesticus,30,23,confirmed,synthetic
EMPRESI-ASF-0002673,WAHIS-ASF-FRA-2024-07-01-02,WAHIS,African swine fever,ASF,France,FRA,43.3248,4.9999,2024-07-06,2024-07-13,2024-07-20,Sus scrofa (wild boar),96,79,confirmed,synthetic
EMPRESI-ASF-0002636,WAHIS-ASF-RUS-2024-06-17-02,WAHIS,African swine fever,ASF,Russian Federation,RUS,55.2212,50.9356,2024-06-17,2024-07-15,2024-07-21,Sus scrofa (wild boar),305,270,confirmed,synthetic
EMPRESI-ASF-0002706,WAHIS-ASF-BGR-2024-07-01-02,WAHIS,African swine fever,ASF,Bulgaria,BGR,41.4304,23.895,2024-07-02,2024-07-10,2024-07-21,Sus scrofa domesticus,68,61,confirmed,synthetic
EMPRESI-ASF-0002685,WAHIS-ASF-BEL-2024-07-01-01,WAHIS,African swine fever,ASF,Belgium,BEL,51.0252,5.1343,2024-07-03,2024-07-14,2024-07-21,Sus scrofa domesticus,15,13,confirmed,synthetic
EMPRESI-ASF-0002704,WAHIS-ASF-BGR-2024-07-01-00,WAHIS,African swine fever,ASF,Bulgaria,BGR,43.8225,23.6992,2024-07-06,2024-07-15,2024-07-22,Sus scrofa (wild boar),88,80,confirmed,synthetic
EMPRESI-ASF-0002736,WAHIS-ASF-POL-2024-07-08-00,WAHIS,African swine fever,ASF,Poland,POL,52.3691,22.4101,2024-07-08,2024-07-15,2024-07-22,Sus scrofa (wild boar),96,83,confirmed,synthetic
EMPRESI-ASF-0002675,WAHIS-ASF-DEU-2024-07-01-01,WAHIS,African swine fever,ASF,Germany,DEU,53.933,10.1912,2024-07-05,2024-07-14,2024-07-22,Sus scrofa (wild boar),227,202,confirmed,synthetic
EMPRESI-ASF-0002692,WAHIS-ASF-POL-2024-07-01-00,WAHIS,African swine fever,ASF,Poland,POL,49.8275,21.0007,2024-07-05,2024-07-15,2024-07-22,Sus scrofa domesticus,209,184,confirmed,synthetic
EMPRESI-ASF-0002652,WAHIS-ASF-HUN-2024-06-24-03,WAHIS,African swine fever,ASF,Hungary,HUN,48.2503,19.508,2024-06-30,2024-07-16,2024-07-22,Sus scrofa domesticus,91,79,confirmed,synthetic
EMPRESI-ASF-0002632,WAHIS-ASF-UKR-2024-06-17-00,WAHIS,African swine fever,ASF,Ukraine,UKR,49.4754,31.2427,2024-06-17,2024-07-16,2024-07-22,Sus scrofa (wild boar),52,45,confirmed,synthetic
EMPRESI-ASF-0002751,WAHIS-ASF-BGR-2024-07-08-00,WAHIS,African swine fever,ASF,Bulgaria,BGR,43.9452,25.4853,2024-07-12,2024-07-19,2024-07-24,Sus scrofa (wild boar),57,52,confirmed,synthetic
EMPRESI-ASF-0002678,WAHIS-ASF-NLD-2024-07-01-00,WAHIS,African swine fever,ASF,Netherlands,NLD,53.0654,6.4642,2024-07-05,2024-07-15,2024-07-24,Sus scrofa (wild boar),187,159,confirmed,synthetic
EMPRESI-ASF-0002722,WAHIS-ASF-DEU-2024-07-08-02,WAHIS,African swine fever,ASF,Germany,DEU,48.6835,9.1896,2024-07-12,2024-07-16,2024-07-24,Sus scrofa (wild boar),17,16,confirmed,synthetic
EMPRESI-ASF-0002674,WAHIS-ASF-DEU-2024-07-01-00,WAHIS,African swine fever,ASF,Germany,DEU,51.0957,12.3105,2024-07-05,2024-07-16,2024-07-24,Sus scrofa (wild boar),170,152,confirmed,synthetic
EMPRESI-ASF-0002696,WAHIS-ASF-HUN-2024-07-01-00,WAHIS,African swine fever,ASF,Hungary,HUN,46.2225,18.4714,2024-07-05,2024-07-19,2024-07-24,Sus scrofa domesticus,166,156,confirmed,synthetic
EMPRESI-ASF-0002732,WAHIS-ASF-BEL-2024-07-08-01,WAHIS,African swine fever,ASF,Belgium,BEL,50.4812,3.7996,2024-07-09,2024-07-19,2024-07-25,Sus scrofa (wild boar),149,130,confirmed,synthetic
EMPRESI-ASF-0002729,WAHIS-ASF-NLD-2024-07-08-02,WAHIS,African swine fever,ASF,Netherlands,NLD,51.4935,5.5993,2024-07-08,2024-07-20,2024-07-25,Sus scrofa domesticus,62,58,confirmed,synthetic
EMPRESI-ASF-0002589,WAHIS-ASF-ROU-2024-06-03-00,WAHIS,African swine fever,ASF,Romania,ROU,45.1144,24.3323,2024-06-08,2024-07-14,2024-07-25,Sus scrofa (wild boar),25,23,confirmed,synthetic
EMPRESI-ASF-0002631,WAHIS-ASF-SRB-2024-06-17-00,WAHIS,African swine fever,ASF,Serbia,SRB,44.23,19.0209,2024-06-23,2024-07-19,2024-07-26,Sus scrofa domesticus,56,51,confirmed,synthetic
EMPRESI-ASF-0002740,WAHIS-ASF-POL-2024-07-08-04,WAHIS,African swine fever,ASF,Poland,POL,54.7929,18.3861,2024-07-09,2024-07-16,2024-07-26,Sus scrofa domesticus,57,50,confirmed,synthetic
