item_id,board,first_seen_date,iso3,country,disease_code,n_articles_in_cluster,relevance,triage_state,data_realism
EIOS-MOCK-001891,Animal Health,2025-07-08,TUN,Tunisia,ASF,3,0.802,new,mock
EIOS-MOCK-001892,Animal Health,2025-07-14,NLD,Netherlands,ASF,5,0.684,new,mock
EIOS-MOCK-001893,Animal Health,2025-07-18,EGY,Egypt,ASF,5,0.668,new,mock
EIOS-MOCK-001894,Animal Health,2025-07-16,MAR,Morocco,ASF,4,0.065,dismissed,mock
EIOS-MOCK-001895,Animal Health,2025-07-23,DEU,Germany,ASF,4,0.4,new,mock
EIOS-MOCK-001896,Animal Health,2025-07-23,BEL,Belgium,ASF,1,0.401,under_review,mock
EIOS-MOCK-001897,Animal Health,2025-07-26,ROU,Romania,ASF,4,0.855,new,mock
EIOS-MOCK-001898,Animal Health,2025-07-23,UKR,Ukraine,ASF,1,0.754,under_review,mock
EIOS-MOCK-001899,Animal Health,2025-07-27,MDA,Moldova,ASF,5,0.64,under_review,mock
EIOS-MOCK-001900,Animal Health,2025-07-22,TUR,Türkiye,ASF,3,0.525,under_review,mock
EIOS-MOCK-001901,Animal Health,2025-08-01,ITA,Italy,ASF,2,0.446,new,mock
EIOS-MOCK-001902,Animal Health,2025-08-03,ESP,Spain,ASF,2,0.16,new,mock
EIOS-MOCK-001903,Animal Health,2025-08-05,UKR,Ukraine,ASF,1,0.562,new,mock
EIOS-MOCK-001904,Animal Health,2025-08-09,RUS,Russian Federation,ASF,3,0.428,dismissed,mock
EIOS-MOCK-001905,Animal Health,2025-08-05,EGY,Egypt,ASF,2,0.434,new,mock
EIOS-MOCK-001906,Animal Health,2025-08-09,TUN,Tunisia,ASF,8,0.553,new,mock
EIOS-MOCK-001907,Animal Health,2025-08-22,FRA,France,ASF,1,0.408,new,mock
EIOS-MOCK-001908,Animal Health,2025-08-19,BGR,Bulgaria,ASF,7,0.257,under_review,mock
EIOS-MOCK-001909,Animal Health,2025-08-27,FRA,France,ASF,6,0.453,dismissed,mock
EIOS-MOCK-001910,Animal Health,2025-08-30,BEL,Belgium,ASF,4,0.513,dismissed,mock
EIOS-MOCK-001911,Animal Health,2025-08-27,ITA,Italy,ASF,5,0.451,new,mock
EIOS-MOCK-001912,Animal Health,2025-08-25,HUN,Hungary,ASF,6,0.314,new,mock
EIOS-MOCK-001913,Animal Health,2025-08-31,MAR,Morocco,ASF,4,0.628,dismissed,mock
EIOS-MOCK-001914,Animal Health,2025-09-07,TUN,Tunisia,ASF,3,0.741,dismissed,mock
EIOS-MOCK-001915,Animal Health,2025-09-12,BEL,Belgium,ASF,2,0.616,new,mock
EIOS-MOCK-001916,Animal Health,2025-09-09,GEO,Georgia,ASF,3,0.172,new,mock
EIOS-MOCK-001917,Animal Health,2025-09-20,HUN,Hungary,ASF,1,0.442,new,mock
EIOS-MOCK-001918,Animal Health,2025-09-21,TUR,Türkiye,ASF,2,0.382,dismissed,mock
EIOS-MOCK-001919,Animal Health,2025-09-16,EGY,Egypt,ASF,4,0.539,new,mock
EIOS-MOCK-001920,Animal Health,2025-09-26,NLD,Netherlands,ASF,3,0.727,under_review,mock
EIOS-MOCK-001921,Animal Health,2025-09-25,ITA,Italy,ASF,4,0.266,under_review,mock
EIOS-MOCK-001922,Animal Health,2025-09-23,EGY,Egypt,ASF,4,0.735,new,mock
EIOS-MOCK-001923,Animal Health,2025-10-02,MAR,Morocco,ASF,3,0.307,dismissed,mock
EIOS-MOCK-001924,Animal Health,2025-10-07,ESP,Spain,ASF,4,0.884,under_review,mock
EIOS-MOCK-001925,Animal Health,2025-10-15,FRA,France,ASF,4,0.495,dismissed,mock
EIOS-MOCK-001926,Animal Health,2025-10-18,ITA,Italy,ASF,4,0.635,new,mock
EIOS-MOCK-001927,Animal Health,2025-10-18,SRB,Serbia,ASF,4,0.458,new,mock
EIOS-MOCK-001928,Animal Health,2025-10-14,MDA,Moldova,ASF,5,0.79,new,mock
EIOS-MOCK-001929,Animal Health,2025-10-13,ISR,Israel,ASF,5,0.239,new,mock
EIOS-MOCK-001930,Animal Health,2025-10-16,EGY,Egypt,ASF,5,0.809,under_review,mock
EIOS-MOCK-001931,Animal Health,2025-10-16,TUN,Tunisia,ASF,2,0.321,new,mock
EIOS-MOCK-001932,Animal Health,2025-10-26,RUS,Russian Federation,ASF,3,0.289,new,mock
EIOS-MOCK-001933,Animal Health,2025-10-25,TUR,Türkiye,ASF,7,0.416,dismissed,mock
EIOS-MOCK-001934,Animal Health,2025-10-21,EGY,Egypt,ASF,5,0.351,new,mock
EIOS-MOCK-001935,Animal Health,2025-10-30,FRA,France,ASF,2,0.724,dismissed,mock
EIOS-MOCK-001936,Animal Health,2025-10-28,BEL,Belgium,ASF,2,0.615,dismissed,mock
EIOS-MOCK-001937,Animal Health,2025-10-31,ITA,Italy,ASF,2,0.327,new,mock
EIOS-MOCK-001938,Animal Health,2025-10-30,ESP,Spain,ASF,5,0.74,new,mock
EIOS-MOCK-001939,Animal Health,2025-11-01,TUR,Türkiye,ASF,4,0.338,under_review,mock
EIOS-MOCK-001940,Animal Health,2025-10-31,GEO,Georgia,ASF,4,0.383,new,mock
EIOS-MOCK-001941,Animal Health,2025-11-03,DEU,Germany,ASF,2,0.547,new,mock
EIOS-MOCK-001942,Animal Health,2025-11-07,ESP,Spain,ASF,1,0.9,new,mock
EIOS-MOCK-001943,Animal Health,2025-11-05,TUR,Türkiye,ASF,4,0.371,new,mock
EIOS-MOCK-001944,Animal Health,2025-11-05,EGY,Egypt,ASF,5,0.805,under_review,mock
EIOS-MOCK-001945,Animal Health,2025-11-10,SRB,Serbia,ASF,6,0.287,new,mock
EIOS-MOCK-001946,Animal Health,2025-11-23,NLD,Netherlands,ASF,5,0.46,new,mock
EIOS-MOCK-001947,Animal Health,2025-11-21,ISR,Israel,ASF,3,0.072,under_review,mock
EIOS-MOCK-001948,Animal Health,2025-11-27,FRA,France,ASF,7,0.719,new,mock
EIOS-MOCK-001949,Animal Health,2025-11-29,NLD,Netherlands,ASF,1,0.597,dismissed,mock
EIOS-MOCK-001950,Animal Health,2025-11-27,GEO,Georgia,ASF,4,0.781,new,mock
EIOS-MOCK-001951,Animal Health,2025-12-07,SRB,Serbia,ASF,4,0.164,new,mock
EIOS-MOCK-001952,Animal Health,2025-12-10,HUN,Hungary,ASF,3,0.588,new,mock
EIOS-MOCK-001953,Animal Health,2025-12-14,MAR,Morocco,ASF,3,0.436,new,mock
EIOS-MOCK-001954,Animal Health,2025-12-16,ESP,Spain,ASF,6,0.144,under_review,mock
EIOS-MOCK-001955,Animal Health,2025-12-21,ROU,Romania,ASF,1,0.586,new,mock
EIOS-MOCK-001956,Animal Health,2025-12-15,UKR,Ukraine,ASF,4,0.712,new,mock
EIOS-MOCK-001957,Animal Health,2025-12-18,MAR,Morocco,ASF,5,0.618,dismissed,mock
EIOS-MOCK-001958,Animal Health,2025-12-26,ROU,Romania,ASF,2,0.33,new,mock
EIOS-MOCK-001964,Animal Health,2025-12-29,MAR,Morocco,ASF,4,0.666,new,mock
