date,iso3,country,theme,disease_code,n_articles,n_distinct_sources,n_languages,avg_tone,query,data_realism
2022-10-23,ESP,Spain,ANIMAL_DISEASE_ASF,ASF,1,1,1,-3.26,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ESP,synthetic
2022-10-17,POL,Poland,ANIMAL_DISEASE_ASF,ASF,2,2,2,-5.584,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=POL,synthetic
2022-10-18,POL,Poland,ANIMAL_DISEASE_ASF,ASF,1,1,3,-1.5,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=POL,synthetic
2022-10-19,POL,Poland,ANIMAL_DISEASE_ASF,ASF,4,3,1,-3.167,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=POL,synthetic
2022-10-20,POL,Poland,ANIMAL_DISEASE_ASF,ASF,2,2,1,-3.465,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=POL,synthetic
2022-10-21,POL,Poland,ANIMAL_DISEASE_ASF,ASF,1,1,2,-2.889,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=POL,synthetic
2022-10-22,POL,Poland,ANIMAL_DISEASE_ASF,ASF,4,1,2,-4.187,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=POL,synthetic
2022-10-23,POL,Poland,ANIMAL_DISEASE_ASF,ASF,2,1,1,-0.239,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=POL,synthetic
2022-10-17,HUN,Hungary,ANIMAL_DISEASE_ASF,ASF,0,0,2,-3.705,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=HUN,synthetic
2022-10-18,HUN,Hungary,ANIMAL_DISEASE_ASF,ASF,1,1,3,-1.918,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=HUN,synthetic
2022-10-19,HUN,Hungary,ANIMAL_DISEASE_ASF,ASF,2,2,2,-0.825,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=HUN,synthetic
2022-10-20,HUN,Hungary,ANIMAL_DISEASE_ASF,ASF,0,0,2,-3.125,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=HUN,synthetic
2022-10-21,HUN,Hungary,ANIMAL_DISEASE_ASF,ASF,2,1,3,-4.249,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=HUN,synthetic
2022-10-23,HUN,Hungary,ANIMAL_DISEASE_ASF,ASF,1,1,3,-5.415,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=HUN,synthetic
2022-10-17,ROU,Romania,ANIMAL_DISEASE_ASF,ASF,1,1,2,-5.557,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ROU,synthetic
2022-10-18,ROU,Romania,ANIMAL_DISEASE_ASF,ASF,3,2,4,-4.06,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ROU,synthetic
2022-10-19,ROU,Romania,ANIMAL_DISEASE_ASF,ASF,3,3,2,-3.067,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ROU,synthetic
2022-10-20,ROU,Romania,ANIMAL_DISEASE_ASF,ASF,2,2,1,-6.311,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ROU,synthetic
2022-10-21,ROU,Romania,ANIMAL_DISEASE_ASF,ASF,3,3,4,1.615,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ROU,synthetic
2022-10-22,ROU,Romania,ANIMAL_DISEASE_ASF,ASF,0,0,4,-3.123,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ROU,synthetic
2022-10-23,ROU,Romania,ANIMAL_DISEASE_ASF,ASF,1,1,3,-3.179,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ROU,synthetic
2022-10-18,BGR,Bulgaria,ANIMAL_DISEASE_ASF,ASF,1,1,2,-2.491,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=BGR,synthetic
2022-10-22,BGR,Bulgaria,ANIMAL_DISEASE_ASF,ASF,1,1,2,-2.121,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=BGR,synthetic
2022-10-17,SRB,Serbia,ANIMAL_DISEASE_ASF,ASF,4,4,4,-2.053,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=SRB,synthetic
2022-10-18,SRB,Serbia,ANIMAL_DISEASE_ASF,ASF,2,1,3,-7.244,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=SRB,synthetic
2022-10-19,SRB,Serbia,ANIMAL_DISEASE_ASF,ASF,5,2,2,-4.904,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=SRB,synthetic
2022-10-20,SRB,Serbia,ANIMAL_DISEASE_ASF,ASF,3,2,2,-2.719,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=SRB,synthetic
2022-10-21,SRB,Serbia,ANIMAL_DISEASE_ASF,ASF,4,4,2,-2.328,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=SRB,synthetic
2022-10-22,SRB,Serbia,ANIMAL_DISEASE_ASF,ASF,3,3,1,-4.47,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=SRB,synthetic
2022-10-23,SRB,Serbia,ANIMAL_DISEASE_ASF,ASF,1,1,1,-3.229,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=SRB,synthetic
2022-10-17,UKR,Ukraine,ANIMAL_DISEASE_ASF,ASF,2,2,2,-3.191,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=UKR,synthetic
2022-10-18,UKR,Ukraine,ANIMAL_DISEASE_ASF,ASF,1,1,2,-2.328,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=UKR,synthetic
2022-10-19,UKR,Ukraine,ANIMAL_DISEASE_ASF,ASF,1,1,1,-4.918,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=UKR,synthetic
2022-10-22,UKR,Ukraine,ANIMAL_DISEASE_ASF,ASF,3,3,1,-1.307,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=UKR,synthetic
2022-10-23,UKR,Ukraine,ANIMAL_DISEASE_ASF,ASF,1,1,3,-3.904,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=UKR,synthetic
2022-10-17,MDA,Moldova,ANIMAL_DISEASE_ASF,ASF,3,1,3,-4.64,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=MDA,synthetic
2022-10-18,MDA,Moldova,ANIMAL_DISEASE_ASF,ASF,2,2,3,-3.688,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=MDA,synthetic
2022-10-19,MDA,Moldova,ANIMAL_DISEASE_ASF,ASF,1,1,3,-2.323,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=MDA,synthetic
2022-10-20,MDA,Moldova,ANIMAL_DISEASE_ASF,ASF,4,2,2,-2.553,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=MDA,synthetic
2022-10-21,MDA,Moldova,ANIMAL_DISEASE_ASF,ASF,1,1,3,-4.191,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=MDA,synthetic
2022-10-22,MDA,Moldova,ANIMAL_DISEASE_ASF,ASF,0,0,2,-4.657,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=MDA,synthetic
2022-10-23,MDA,Moldova,ANIMAL_DISEASE_ASF,ASF,2,2,1,-5.281,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=MDA,synthetic
2022-10-17,RUS,Russian Federation,ANIMAL_DISEASE_ASF,ASF,4,3,3,-3.548,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=RUS,synthetic
2022-10-18,RUS,Russian Federation,ANIMAL_DISEASE_ASF,ASF,2,2,2,-4.368,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=RUS,synthetic
2022-10-19,RUS,Russian Federation,ANIMAL_DISEASE_ASF,ASF,3,1,2,-4.966,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=RUS,synthetic
2022-10-20,RUS,Russian Federation,ANIMAL_DISEASE_ASF,ASF,2,2,1,-2.519,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=RUS,synthetic
2022-10-21,RUS,Russian Federation,ANIMAL_DISEASE_ASF,ASF,3,3,2,-2.773,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=RUS,synthetic
2022-10-22,RUS,Russian Federation,ANIMAL_DISEASE_ASF,ASF,1,1,1,-1.598,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=RUS,synthetic
2022-10-23,RUS,Russian Federation,ANIMAL_DISEASE_ASF,ASF,1,1,2,-3.738,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=RUS,synthetic
2022-10-17,TUR,Türkiye,ANIMAL_DISEASE_ASF,ASF,1,1,1,-1.012,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=TUR,synthetic
2022-10-18,TUR,Türkiye,ANIMAL_DISEASE_ASF,ASF,1,1,2,-4.131,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=TUR,synthetic
2022-10-19,TUR,Türkiye,ANIMAL_DISEASE_ASF,ASF,1,1,2,-4.454,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=TUR,synthetic
2022-10-20,TUR,Türkiye,ANIMAL_DISEASE_ASF,ASF,3,2,2,-5.446,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=TUR,synthetic
2022-10-21,TUR,Türkiye,ANIMAL_DISEASE_ASF,ASF,3,3,2,-3.0,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=TUR,synthetic
2022-10-22,TUR,Türkiye,ANIMAL_DISEASE_ASF,ASF,2,1,1,-0.455,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=TUR,synthetic
2022-10-23,TUR,Türkiye,ANIMAL_DISEASE_ASF,ASF,2,1,2,-7.271,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=TUR,synthetic
2022-10-17,GEO,Georgia,ANIMAL_DISEASE_ASF,ASF,1,1,3,-0.593,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=GEO,synthetic
2022-10-18,GEO,Georgia,ANIMAL_DISEASE_ASF,ASF,1,1,1,-3.499,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=GEO,synthetic
2022-10-19,GEO,Georgia,ANIMAL_DISEASE_ASF,ASF,0,0,2,-3.268,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=GEO,synthetic
2022-10-20,GEO,Georgia,ANIMAL_DISEASE_ASF,ASF,1,1,1,0.379,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=GEO,synthetic
2022-10-21,GEO,Georgia,ANIMAL_DISEASE_ASF,ASF,1,1,2,-3.599,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=GEO,synthetic
2022-10-22,GEO,Georgia,ANIMAL_DISEASE_ASF,ASF,1,1,1,-3.066,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=GEO,synthetic
2022-10-23,GEO,Georgia,ANIMAL_DISEASE_ASF,ASF,1,1,2,-3.029,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=GEO,synthetic
2022-10-17,ISR,Israel,ANIMAL_DISEASE_ASF,ASF,1,1,1,-3.556,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ISR,synthetic
2022-10-19,ISR,Israel,ANIMAL_DISEASE_ASF,ASF,2,2,3,-3.959,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ISR,synthetic
2022-10-20,ISR,Israel,ANIMAL_DISEASE_ASF,ASF,2,2,1,-3.551,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ISR,synthetic
2022-10-21,ISR,Israel,ANIMAL_DISEASE_ASF,ASF,2,2,3,-1.551,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ISR,synthetic
2022-10-22,ISR,Israel,ANIMAL_DISEASE_ASF,ASF,0,0,2,-5.157,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ISR,synthetic
2022-10-17,EGY,Egypt,ANIMAL_DISEASE_ASF,ASF,3,2,2,-3.537,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=EGY,synthetic
2022-10-18,EGY,Egypt,ANIMAL_DISEASE_ASF,ASF,1,1,1,-3.498,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=EGY,synthetic
2022-10-19,EGY,Egypt,ANIMAL_DISEASE_ASF,ASF,1,1,2,-2.269,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=EGY,synthetic
2022-10-20,EGY,Egypt,ANIMAL_DISEASE_ASF,ASF,1,1,1,-2.247,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=EGY,synthetic
2022-10-21,EGY,Egypt,ANIMAL_DISEASE_ASF,ASF,2,2,1,-2.453,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=EGY,synthetic
2022-10-22,EGY,Egypt,ANIMAL_DISEASE_ASF,ASF,0,0,3,-3.162,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=EGY,synthetic
2022-10-17,TUN,Tunisia,ANIMAL_DISEASE_ASF,ASF,1,1,2,-3.578,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=TUN,synthetic
2022-10-18,TUN,Tunisia,ANIMAL_DISEASE_ASF,ASF,1,1,2,-5.468,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=TUN,synthetic
2022-10-19,TUN,Tunisia,ANIMAL_DISEASE_ASF,ASF,1,1,3,-6.236,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=TUN,synthetic
2022-10-20,TUN,Tunisia,ANIMAL_DISEASE_ASF,ASF,1,1,2,-5.964,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=TUN,synthetic
2022-10-21,TUN,Tunisia,ANIMAL_DISEASE_ASF,ASF,1,1,2,-4.844,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=TUN,synthetic
2022-10-22,TUN,Tunisia,ANIMAL_DISEASE_ASF,ASF,1,1,1,-7.313,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=TUN,synthetic
2022-10-23,TUN,Tunisia,ANIMAL_DISEASE_ASF,ASF,1,1,2,-3.047,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=TUN,synthetic
2022-10-17,MAR,Morocco,ANIMAL_DISEASE_ASF,ASF,1,1,2,-1.143,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=MAR,synthetic
2022-10-18,MAR,Morocco,ANIMAL_DISEASE_ASF,ASF,0,0,3,-3.009,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=MAR,synthetic
2022-10-19,MAR,Morocco,ANIMAL_DISEASE_ASF,ASF,2,1,1,-2.216,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=MAR,synthetic
2022-10-20,MAR,Morocco,ANIMAL_DISEASE_ASF,ASF,1,1,2,-2.199,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=MAR,synthetic
2022-10-22,MAR,Morocco,ANIMAL_DISEASE_ASF,ASF,1,1,1,-3.954,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=MAR,synthetic
2022-10-24,FRA,France,ANIMAL_DISEASE_ASF,ASF,3,3,2,-0.688,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=FRA,synthetic
2022-10-25,FRA,France,ANIMAL_DISEASE_ASF,ASF,4,3,2,-4.237,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=FRA,synthetic
2022-10-26,FRA,France,ANIMAL_DISEASE_ASF,ASF,1,1,3,-6.268,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=FRA,synthetic
2022-10-27,FRA,France,ANIMAL_DISEASE_ASF,ASF,3,2,2,-2.505,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=FRA,synthetic
2022-10-29,FRA,France,ANIMAL_DISEASE_ASF,ASF,6,4,3,-0.501,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=FRA,synthetic
2022-10-30,FRA,France,ANIMAL_DISEASE_ASF,ASF,3,3,1,-3.079,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=FRA,synthetic
2022-10-24,DEU,Germany,ANIMAL_DISEASE_ASF,ASF,1,1,2,-1.083,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=DEU,synthetic
2022-10-25,DEU,Germany,ANIMAL_DISEASE_ASF,ASF,3,3,3,-6.159,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=DEU,synthetic
2022-10-26,DEU,Germany,ANIMAL_DISEASE_ASF,ASF,1,1,1,-5.454,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=DEU,synthetic
2022-10-28,DEU,Germany,ANIMAL_DISEASE_ASF,ASF,1,1,2,-4.594,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=DEU,synthetic
2022-10-29,DEU,Germany,ANIMAL_DISEASE_ASF,ASF,1,1,1,-3.951,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=DEU,synthetic
2022-10-30,DEU,Germany,ANIMAL_DISEASE_ASF,ASF,2,2,1,-4.926,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=DEU,synthetic
2022-10-24,NLD,Netherlands,ANIMAL_DISEASE_ASF,ASF,4,4,2,-4.565,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=NLD,synthetic
2022-10-25,NLD,Netherlands,ANIMAL_DISEASE_ASF,ASF,3,3,1,-4.695,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=NLD,synthetic
2022-10-26,NLD,Netherlands,ANIMAL_DISEASE_ASF,ASF,4,4,3,-3.144,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=NLD,synthetic
2022-10-27,NLD,Netherlands,ANIMAL_DISEASE_ASF,ASF,6,2,2,-2.301,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=NLD,synthetic
2022-10-28,NLD,Netherlands,ANIMAL_DISEASE_ASF,ASF,3,3,1,-2.956,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=NLD,synthetic
2022-10-29,NLD,Netherlands,ANIMAL_DISEASE_ASF,ASF,3,3,2,-2.409,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=NLD,synthetic
2022-10-24,BEL,Belgium,ANIMAL_DISEASE_ASF,ASF,1,1,2,-3.536,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=BEL,synthetic
2022-10-26,BEL,Belgium,ANIMAL_DISEASE_ASF,ASF,2,2,3,-2.464,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=BEL,synthetic
2022-10-27,BEL,Belgium,ANIMAL_DISEASE_ASF,ASF,2,1,4,-1.306,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=BEL,synthetic
2022-10-28,BEL,Belgium,ANIMAL_DISEASE_ASF,ASF,1,1,2,-2.72,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=BEL,synthetic
2022-10-30,BEL,Belgium,ANIMAL_DISEASE_ASF,ASF,1,1,3,-1.157,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=BEL,synthetic
2022-10-24,ITA,Italy,ANIMAL_DISEASE_ASF,ASF,2,2,1,-5.821,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ITA,synthetic
2022-10-25,ITA,Italy,ANIMAL_DISEASE_ASF,ASF,4,4,3,-1.369,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ITA,synthetic
2022-10-27,ITA,Italy,ANIMAL_DISEASE_ASF,ASF,1,1,2,-4.808,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ITA,synthetic
2022-10-28,ITA,Italy,ANIMAL_DISEASE_ASF,ASF,2,2,1,-4.234,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ITA,synthetic
2022-10-25,ESP,Spain,ANIMAL_DISEASE_ASF,ASF,1,1,2,-0.877,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ESP,synthetic
2022-10-26,ESP,Spain,ANIMAL_DISEASE_ASF,ASF,3,3,3,-2.761,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ESP,synthetic
2022-10-28,ESP,Spain,ANIMAL_DISEASE_ASF,ASF,1,1,2,-3.302,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ESP,synthetic
2022-10-29,ESP,Spain,ANIMAL_DISEASE_ASF,ASF,3,3,2,-2.173,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ESP,synthetic
2022-10-24,POL,Poland,ANIMAL_DISEASE_ASF,ASF,1,1,2,-3.775,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=POL,synthetic
2022-10-25,POL,Poland,ANIMAL_DISEASE_ASF,ASF,4,4,2,-3.333,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=POL,synthetic
2022-10-26,POL,Poland,ANIMAL_DISEASE_ASF,ASF,1,1,1,-6.134,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=POL,synthetic
2022-10-27,POL,Poland,ANIMAL_DISEASE_ASF,ASF,1,1,2,-2.403,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=POL,synthetic
2022-10-28,POL,Poland,ANIMAL_DISEASE_ASF,ASF,1,1,2,-7.167,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=POL,synthetic
2022-10-30,POL,Poland,ANIMAL_DISEASE_ASF,ASF,1,1,1,-4.464,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=POL,synthetic
2022-10-24,HUN,Hungary,ANIMAL_DISEASE_ASF,ASF,2,2,2,-5.41,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=HUN,synthetic
2022-10-25,HUN,Hungary,ANIMAL_DISEASE_ASF,ASF,1,1,1,0.033,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=HUN,synthetic
2022-10-26,HUN,Hungary,ANIMAL_DISEASE_ASF,ASF,3,2,2,-3.169,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=HUN,synthetic
2022-10-27,HUN,Hungary,ANIMAL_DISEASE_ASF,ASF,4,3,2,-3.158,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=HUN,synthetic
2022-10-28,HUN,Hungary,ANIMAL_DISEASE_ASF,ASF,5,3,3,-3.345,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=HUN,synthetic
2022-10-29,HUN,Hungary,ANIMAL_DISEASE_ASF,ASF,1,1,3,-1.664,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=HUN,synthetic
2022-10-24,ROU,Romania,ANIMAL_DISEASE_ASF,ASF,2,1,1,-4.463,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ROU,synthetic
2022-10-25,ROU,Romania,ANIMAL_DISEASE_ASF,ASF,1,1,2,-1.731,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ROU,synthetic
2022-10-26,ROU,Romania,ANIMAL_DISEASE_ASF,ASF,2,2,1,-2.231,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ROU,synthetic
2022-10-27,ROU,Romania,ANIMAL_DISEASE_ASF,ASF,2,2,3,-3.777,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ROU,synthetic
2022-10-28,ROU,Romania,ANIMAL_DISEASE_ASF,ASF,1,1,4,-0.704,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ROU,synthetic
2022-10-29,ROU,Romania,ANIMAL_DISEASE_ASF,ASF,1,1,3,-3.367,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ROU,synthetic
2022-10-30,ROU,Romania,ANIMAL_DISEASE_ASF,ASF,2,2,2,-5.264,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=ROU,synthetic
2022-10-24,BGR,Bulgaria,ANIMAL_DISEASE_ASF,ASF,1,1,3,-2.601,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=BGR,synthetic
2022-10-26,BGR,Bulgaria,ANIMAL_DISEASE_ASF,ASF,1,1,1,-1.452,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=BGR,synthetic
2022-10-27,BGR,Bulgaria,ANIMAL_DISEASE_ASF,ASF,1,1,2,-6.809,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=BGR,synthetic
2022-10-28,BGR,Bulgaria,ANIMAL_DISEASE_ASF,ASF,1,1,1,-4.275,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=BGR,synthetic
2022-10-29,BGR,Bulgaria,ANIMAL_DISEASE_ASF,ASF,0,0,2,-3.107,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=BGR,synthetic
2022-10-30,BGR,Bulgaria,ANIMAL_DISEASE_ASF,ASF,0,0,3,-3.585,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=BGR,synthetic
2022-10-24,SRB,Serbia,ANIMAL_DISEASE_ASF,ASF,1,1,1,-5.256,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=SRB,synthetic
2022-10-25,SRB,Serbia,ANIMAL_DISEASE_ASF,ASF,2,2,3,-3.347,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=SRB,synthetic
2022-10-26,SRB,Serbia,ANIMAL_DISEASE_ASF,ASF,2,1,3,-1.626,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=SRB,synthetic
2022-10-27,SRB,Serbia,ANIMAL_DISEASE_ASF,ASF,3,3,1,-4.706,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=SRB,synthetic
2022-10-28,SRB,Serbia,ANIMAL_DISEASE_ASF,ASF,0,0,2,-1.909,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=SRB,synthetic
2022-10-30,SRB,Serbia,ANIMAL_DISEASE_ASF,ASF,3,2,3,-4.824,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=SRB,synthetic
2022-10-24,UKR,Ukraine,ANIMAL_DISEASE_ASF,ASF,2,2,1,-3.027,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=UKR,synthetic
2022-10-25,UKR,Ukraine,ANIMAL_DISEASE_ASF,ASF,1,1,1,-2.608,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=UKR,synthetic
2022-10-26,UKR,Ukraine,ANIMAL_DISEASE_ASF,ASF,1,1,1,-4.723,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=UKR,synthetic
2022-10-28,UKR,Ukraine,ANIMAL_DISEASE_ASF,ASF,1,1,2,-2.652,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=UKR,synthetic
2022-10-29,UKR,Ukraine,ANIMAL_DISEASE_ASF,ASF,1,1,2,-2.719,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=UKR,synthetic
2022-10-24,MDA,Moldova,ANIMAL_DISEASE_ASF,ASF,1,1,2,-0.792,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=MDA,synthetic
2022-10-25,MDA,Moldova,ANIMAL_DISEASE_ASF,ASF,2,2,2,-4.928,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=MDA,synthetic
2022-10-26,MDA,Moldova,ANIMAL_DISEASE_ASF,ASF,0,0,1,-1.645,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=MDA,synthetic
2022-10-27,MDA,Moldova,ANIMAL_DISEASE_ASF,ASF,2,1,1,-5.39,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=MDA,synthetic
2022-10-28,MDA,Moldova,ANIMAL_DISEASE_ASF,ASF,2,2,2,-4.903,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=MDA,synthetic
2022-10-24,RUS,Russian Federation,ANIMAL_DISEASE_ASF,ASF,1,1,2,-4.825,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=RUS,synthetic
2022-10-25,RUS,Russian Federation,ANIMAL_DISEASE_ASF,ASF,2,2,2,-0.86,gdelt:doc:theme=ANIMAL_DISEASE_ASF&country=RUS,synthetic
