signal_id,detected_date,screened_date,iso3,country,disease_code,signal_strength,verification_status,signal_type,underlying_sources,data_realism
BEACON-0007080,2023-08-25,2023-08-25,TUN,Tunisia,ASF,0.264,unverified,media_cluster,media,synthetic
BEACON-0007081,2023-08-25,2023-08-26,TUN,Tunisia,ASF,0.567,verified,media_cluster,media,synthetic
BEACON-0007082,2023-08-31,2023-09-02,DEU,Germany,ASF,0.9,unverified,media_cluster,media,synthetic
BEACON-0007083,2023-08-28,2023-08-29,BEL,Belgium,ASF,0.353,verified,media_cluster,media;official,synthetic
BEACON-0007084,2023-09-01,2023-09-03,ESP,Spain,ASF,0.437,verified,media_cluster,media,synthetic
BEACON-0007085,2023-09-02,2023-09-04,ESP,Spain,ASF,0.398,verified,trade_alert,media,synthetic
BEACON-0007086,2023-08-30,2023-09-01,ESP,Spain,ASF,0.406,unverified,trade_alert,media;official,synthetic
BEACON-0007087,2023-08-29,2023-08-31,POL,Poland,ASF,0.202,unverified,syndromic,media,synthetic
BEACON-0007088,2023-08-30,2023-08-30,POL,Poland,ASF,0.437,verified,trade_alert,official,synthetic
BEACON-0007089,2023-09-01,2023-09-01,HUN,Hungary,ASF,0.784,unverified,media_cluster,media;official,synthetic
BEACON-0007090,2023-08-29,2023-08-31,HUN,Hungary,ASF,0.391,unverified,unusual_mortality,official,synthetic
BEACON-0007091,2023-08-28,2023-08-30,ROU,Romania,ASF,0.78,unverified,unusual_mortality,official,synthetic
BEACON-0007092,2023-08-29,2023-08-29,SRB,Serbia,ASF,0.331,unverified,syndromic,media,synthetic
BEACON-0007093,2023-09-01,2023-09-02,MDA,Moldova,ASF,0.491,unverified,unusual_mortality,media;official,synthetic
BEACON-0007094,2023-08-29,2023-08-29,RUS,Russian Federation,ASF,0.444,verified,syndromic,media;official,synthetic
BEACON-0007095,2023-09-01,2023-09-01,GEO,Georgia,ASF,0.271,verified,syndromic,media,synthetic
BEACON-0007096,2023-09-02,2023-09-02,EGY,Egypt,ASF,0.145,unverified,media_cluster,media,synthetic
BEACON-0007097,2023-09-02,2023-09-02,MAR,Morocco,ASF,0.421,unverified,syndromic,official,synthetic
BEACON-0007098,2023-09-09,2023-09-10,FRA,France,ASF,0.24,verified,trade_alert,media,synthetic
BEACON-0007099,2023-09-06,2023-09-07,FRA,France,ASF,0.159,verified,unusual_mortality,media,synthetic
BEACON-0007100,2023-09-08,2023-09-10,DEU,Germany,ASF,0.582,unverified,unusual_mortality,media;official,synthetic
BEACON-0007101,2023-09-08,2023-09-10,DEU,Germany,ASF,0.342,verified,media_cluster,media;official,synthetic
BEACON-0007102,2023-09-06,2023-09-07,DEU,Germany,ASF,0.407,unverified,trade_alert,official,synthetic
BEACON-0007103,2023-09-05,2023-09-05,BEL,Belgium,ASF,0.711,verified,media_cluster,media,synthetic
BEACON-0007104,2023-09-07,2023-09-09,ITA,Italy,ASF,0.39,unverified,trade_alert,media;official,synthetic
BEACON-0007105,2023-09-09,2023-09-11,HUN,Hungary,ASF,0.527,unverified,syndromic,media,synthetic
BEACON-0007106,2023-09-05,2023-09-07,ROU,Romania,ASF,0.358,verified,trade_alert,field,synthetic
BEACON-0007107,2023-09-06,2023-09-07,ROU,Romania,ASF,0.758,verified,media_cluster,media,synthetic
BEACON-0007108,2023-09-09,2023-09-10,BGR,Bulgaria,ASF,0.738,verified,media_cluster,field,synthetic
BEACON-0007109,2023-09-04,2023-09-04,SRB,Serbia,ASF,0.612,unverified,unusual_mortality,media,synthetic
BEACON-0007110,2023-09-08,2023-09-08,SRB,Serbia,ASF,0.692,verified,unusual_mortality,media;official,synthetic
BEACON-0007111,2023-09-07,2023-09-07,SRB,Serbia,ASF,0.888,unverified,trade_alert,media,synthetic
BEACON-0007112,2023-09-07,2023-09-08,MDA,Moldova,ASF,0.539,unverified,syndromic,media,synthetic
BEACON-0007113,2023-09-04,2023-09-05,RUS,Russian Federation,ASF,0.884,unverified,syndromic,media;official,synthetic
BEACON-0007114,2023-09-04,2023-09-05,RUS,Russian Federation,ASF,0.349,unverified,media_cluster,field,synthetic
BEACON-0007115,2023-09-06,2023-09-07,GEO,Georgia,ASF,0.84,verified,media_cluster,media;official,synthetic
BEACON-0007116,2023-09-08,2023-09-08,EGY,Egypt,ASF,0.283,verified,media_cluster,official,synthetic
BEACON-0007117,2023-09-04,2023-09-04,TUN,Tunisia,ASF,0.124,unverified,unusual_mortality,field,synthetic
BEACON-0007118,2023-09-04,2023-09-04,TUN,Tunisia,ASF,0.582,verified,media_cluster,media,synthetic
BEACON-0007119,2023-09-05,2023-09-05,MAR,Morocco,ASF,0.405,verified,trade_alert,media,synthetic
BEACON-0007120,2023-09-07,2023-09-09,MAR,Morocco,ASF,0.357,unverified,unusual_mortality,media,synthetic
BEACON-0007121,2023-09-12,2023-09-13,DEU,Germany,ASF,0.429,verified,unusual_mortality,official,synthetic
BEACON-0007122,2023-09-16,2023-09-17,DEU,Germany,ASF,0.168,unverified,unusual_mortality,media,synthetic
BEACON-0007123,2023-09-12,2023-09-12,ITA,Italy,ASF,0.454,unverified,unusual_mortality,media,synthetic
BEACON-0007124,2023-09-11,2023-09-13,ITA,Italy,ASF,0.308,unverified,unusual_mortality,media,synthetic
BEACON-0007125,2023-09-15,2023-09-15,ESP,Spain,ASF,0.167,unverified,unusual_mortality,media,synthetic
BEACON-0007126,2023-09-12,2023-09-14,ESP,Spain,ASF,0.46,unverified,unusual_mortality,media;official,synthetic
BEACON-0007127,2023-09-16,2023-09-16,ESP,Spain,ASF,0.123,verified,unusual_mortality,media;official,synthetic
BEACON-0007128,2023-09-13,2023-09-13,HUN,Hungary,ASF,0.42,verified,media_cluster,field,synthetic
BEACON-0007129,2023-09-14,2023-09-15,ROU,Romania,ASF,0.787,unverified,syndromic,media,synthetic
BEACON-0007130,2023-09-13,2023-09-13,SRB,Serbia,ASF,0.221,unverified,media_cluster,official,synthetic
BEACON-0007131,2023-09-15,2023-09-16,SRB,Serbia,ASF,0.779,unverified,media_cluster,media;official,synthetic
BEACON-0007132,2023-09-16,2023-09-17,UKR,Ukraine,ASF,0.295,verified,media_cluster,media,synthetic
BEACON-0007133,2023-09-12,2023-09-14,RUS,Russian Federation,ASF,0.357,verified,trade_alert,media,synthetic
BEACON-0007134,2023-09-14,2023-09-14,GEO,Georgia,ASF,0.21,verified,trade_alert,media;official,synthetic
BEACON-0007135,2023-09-11,2023-09-12,ISR,Israel,ASF,0.808,verified,trade_alert,official,synthetic
BEACON-0007136,2023-09-11,2023-09-11,EGY,Egypt,ASF,0.439,unverified,media_cluster,media;official,synthetic
BEACON-0007137,2023-09-11,2023-09-13,EGY,Egypt,ASF,0.498,verified,unusual_mortality,media,synthetic
BEACON-0007138,2023-09-16,2023-09-16,MAR,Morocco,ASF,0.247,verified,unusual_mortality,media;official,synthetic
BEACON-0007139,2023-09-18,2023-09-18,FRA,France,ASF,0.558,verified,unusual_mortality,official,synthetic
BEACON-0007140,2023-09-20,2023-09-20,DEU,Germany,ASF,0.46,unverified,media_cluster,field,synthetic
BEACON-0007141,2023-09-22,2023-09-24,DEU,Germany,ASF,0.243,verified,unusual_mortality,media,synthetic
BEACON-0007142,2023-09-19,2023-09-19,DEU,Germany,ASF,0.117,verified,unusual_mortality,media;official,synthetic
BEACON-0007143,2023-09-21,2023-09-22,DEU,Germany,ASF,0.427,verified,unusual_mortality,media,synthetic
BEACON-0007144,2023-09-23,2023-09-25,BEL,Belgium,ASF,0.792,verified,media_cluster,media;official,synthetic
BEACON-0007145,2023-09-19,2023-09-21,POL,Poland,ASF,0.381,unverified,trade_alert,media,synthetic
BEACON-0007146,2023-09-21,2023-09-23,HUN,Hungary,ASF,0.957,verified,media_cluster,media,synthetic
BEACON-0007147,2023-09-23,2023-09-25,ROU,Romania,ASF,0.485,unverified,unusual_mortality,media,synthetic
BEACON-0007148,2023-09-20,2023-09-21,ROU,Romania,ASF,0.681,unverified,syndromic,media,synthetic
BEACON-0007149,2023-09-18,2023-09-18,BGR,Bulgaria,ASF,0.019,unverified,media_cluster,field,synthetic
BEACON-0007150,2023-09-21,2023-09-23,BGR,Bulgaria,ASF,0.4,unverified,syndromic,media,synthetic
BEACON-0007151,2023-09-18,2023-09-19,UKR,Ukraine,ASF,0.892,unverified,unusual_mortality,media,synthetic
BEACON-0007152,2023-09-23,2023-09-25,TUR,Türkiye,ASF,0.748,unverified,unusual_mortality,media,synthetic
BEACON-0007153,2023-09-21,2023-09-22,GEO,Georgia,ASF,0.791,unverified,unusual_mortality,media,synthetic
BEACON-0007154,2023-09-20,2023-09-20,GEO,Georgia,ASF,0.819,verified,media_cluster,media,synthetic
BEACON-0007155,2023-09-22,2023-09-24,TUN,Tunisia,ASF,0.129,unverified,media_cluster,official,synthetic
BEACON-0007156,2023-09-21,2023-09-23,MAR,Morocco,ASF,0.619,unverified,unusual_mortality,media,synthetic
BEACON-0007157,2023-09-25,2023-09-25,ESP,Spain,ASF,0.922,unverified,unusual_mortality,media,synthetic
BEACON-0007158,2023-09-29,2023-09-30,ESP,Spain,ASF,0.641,unverified,unusual_mortality,media;official,synthetic
BEACON-0007159,2023-09-25,2023-09-26,ESP,Spain,ASF,0.656,unverified,media_cluster,media;official,synthetic
BEACON-0007160,2023-09-29,2023-09-29,ESP,Spain,ASF,0.395,unverified,syndromic,media,synthetic
BEACON-0007161,2023-09-26,2023-09-28,POL,Poland,ASF,0.987,unverified,media_cluster,media,synthetic
BEACON-0007162,2023-09-25,2023-09-26,POL,Poland,ASF,0.427,unverified,unusual_mortality,media;official,synthetic
BEACON-0007163,2023-09-26,2023-09-28,POL,Poland,ASF,0.452,unverified,trade_alert,media,synthetic
BEACON-0007164,2023-09-26,2023-09-27,HUN,Hungary,ASF,0.432,unverified,media_cluster,media,synthetic
BEACON-0007165,2023-09-27,2023-09-29,HUN,Hungary,ASF,0.888,unverified,trade_alert,media,synthetic
BEACON-0007166,2023-09-28,2023-09-28,ROU,Romania,ASF,0.817,unverified,unusual_mortality,media,synthetic
BEACON-0007167,2023-09-26,2023-09-28,ROU,Romania,ASF,0.518,unverified,unusual_mortality,media,synthetic
BEACON-0007168,2023-09-30,2023-10-01,BGR,Bulgaria,ASF,0.486,verified,unusual_mortality,media;official,synthetic
BEACON-0007169,2023-09-25,2023-09-27,SRB,Serbia,ASF,0.529,unverified,syndromic,official,synthetic
BEACON-0007170,2023-09-28,2023-09-28,SRB,Serbia,ASF,0.432,unverified,media_cluster,media,synthetic
BEACON-0007171,2023-09-28,2023-09-28,SRB,Serbia,ASF,0.574,verified,unusual_mortality,media,synthetic
BEACON-0007172,2023-09-28,2023-09-30,MDA,Moldova,ASF,0.811,unverified,media_cluster,media,synthetic
BEACON-0007173,2023-09-25,2023-09-26,RUS,Russian Federation,ASF,0.437,verified,syndromic,field,synthetic
BEACON-0007174,2023-09-28,2023-09-28,TUN,Tunisia,ASF,0.553,unverified,media_cluster,media,synthetic
BEACON-0007175,2023-09-27,2023-09-27,TUN,Tunisia,ASF,0.403,verified,syndromic,media,synthetic
BEACON-0007176,2023-10-06,2023-10-06,FRA,France,ASF,0.226,verified,unusual_mortality,field,synthetic
BEACON-0007177,2023-10-05,2023-10-07,DEU,Germany,ASF,0.771,verified,trade_alert,media,synthetic
BEACON-0007178,2023-10-03,2023-10-03,DEU,Germany,ASF,1.0,verified,unusual_mortality,media,synthetic
BEACON-0007179,2023-10-07,2023-10-09,DEU,Germany,ASF,0.857,unverified,unusual_mortality,media,synthetic
BEACON-0007180,2023-10-03,2023-10-03,BEL,Belgium,ASF,0.427,verified,media_cluster,media,synthetic
BEACON-0007181,2023-10-05,2023-10-06,ITA,Italy,ASF,0.468,unverified,media_cluster,media;official,synthetic
BEACON-0007182,2023-10-05,2023-10-05,ESP,Spain,ASF,0.72,unverified,media_cluster,field,synthetic
BEACON-0007183,2023-10-04,2023-10-05,ESP,Spain,ASF,0.855,verified,media_cluster,field,synthetic
BEACON-0007184,2023-10-06,2023-10-08,HUN,Hungary,ASF,0.439,unverified,media_cluster,media,synthetic
BEACON-0007185,2023-10-05,2023-10-07,ROU,Romania,ASF,0.818,verified,unusual_mortality,media,synthetic
BEACON-0007186,2023-10-02,2023-10-02,SRB,Serbia,ASF,0.419,unverified,unusual_mortality,media,synthetic
BEACON-0007187,2023-10-03,2023-10-05,UKR,Ukraine,ASF,0.593,unverified,unusual_mortality,field,synthetic
BEACON-0007188,2023-10-07,2023-10-07,RUS,Russian Federation,ASF,0.359,verified,media_cluster,media;official,synthetic
BEACON-0007189,2023-10-07,2023-10-09,TUR,Türkiye,ASF,0.266,unverified,trade_alert,official,synthetic
BEACON-0007190,2023-10-06,2023-10-08,EGY,Egypt,ASF,0.549,unverified,unusual_mortality,media,synthetic
BEACON-0007191,2023-10-04,2023-10-06,TUN,Tunisia,ASF,0.396,unverified,media_cluster,media;official,synthetic
BEACON-0007192,2023-10-09,2023-10-11,FRA,France,ASF,0.57,verified,media_cluster,media;official,synthetic
BEACON-0007193,2023-10-09,2023-10-11,NLD,Netherlands,ASF,0.391,verified,unusual_mortality,media;official,synthetic
BEACON-0007194,2023-10-14,2023-10-16,BEL,Belgium,ASF,0.327,unverified,unusual_mortality,media,synthetic
BEACON-0007195,2023-10-10,2023-10-12,ESP,Spain,ASF,0.618,unverified,unusual_mortality,field,synthetic
BEACON-0007196,2023-10-11,2023-10-13,ESP,Spain,ASF,0.377,unverified,trade_alert,media,synthetic
BEACON-0007197,2023-10-10,2023-10-11,POL,Poland,ASF,0.554,unverified,media_cluster,media;official,synthetic
BEACON-0007198,2023-10-10,2023-10-11,ROU,Romania,ASF,0.525,unverified,media_cluster,media,synthetic
BEACON-0007199,2023-10-14,2023-10-16,ROU,Romania,ASF,0.305,unverified,unusual_mortality,media;official,synthetic
BEACON-0007200,2023-10-13,2023-10-15,BGR,Bulgaria,ASF,0.53,unverified,syndromic,official,synthetic
BEACON-0007201,2023-10-11,2023-10-11,SRB,Serbia,ASF,0.347,unverified,unusual_mortality,field,synthetic
BEACON-0007202,2023-10-12,2023-10-12,UKR,Ukraine,ASF,0.114,verified,unusual_mortality,media,synthetic
BEACON-0007203,2023-10-12,2023-10-13,MDA,Moldova,ASF,0.869,verified,unusual_mortality,official,synthetic
BEACON-0007204,2023-10-11,2023-10-13,MDA,Moldova,ASF,0.252,unverified,trade_alert,media,synthetic
BEACON-0007205,2023-10-12,2023-10-13,RUS,Russian Federation,ASF,0.402,verified,unusual_mortality,official,synthetic
BEACON-0007206,2023-10-13,2023-10-14,TUR,Türkiye,ASF,0.364,unverified,unusual_mortality,media,synthetic
BEACON-0007207,2023-10-14,2023-10-14,GEO,Georgia,ASF,0.893,unverified,unusual_mortality,media,synthetic
BEACON-0007208,2023-10-09,2023-10-09,EGY,Egypt,ASF,0.627,unverified,unusual_mortality,media,synthetic
BEACON-0007209,2023-10-13,2023-10-14,TUN,Tunisia,ASF,0.483,verified,media_cluster,media,synthetic
BEACON-0007210,2023-10-13,2023-10-15,MAR,Morocco,ASF,0.287,unverified,media_cluster,media;official,synthetic
BEACON-0007211,2023-10-17,2023-10-19,FRA,France,ASF,0.473,unverified,media_cluster,media;official,synthetic
BEACON-0007212,2023-10-20,2023-10-22,FRA,France,ASF,0.314,unverified,media_cluster,media,synthetic
BEACON-0007213,2023-10-18,2023-10-19,BEL,Belgium,ASF,0.767,unverified,unusual_mortality,media,synthetic
BEACON-0007214,2023-10-16,2023-10-18,BEL,Belgium,ASF,0.55,verified,unusual_mortality,official,synthetic
BEACON-0007215,2023-10-16,2023-10-17,ITA,Italy,ASF,0.374,unverified,unusual_mortality,field,synthetic
BEACON-0007216,2023-10-16,2023-10-16,POL,Poland,ASF,0.821,unverified,unusual_mortality,media;official,synthetic
BEACON-0007217,2023-10-17,2023-10-18,HUN,Hungary,ASF,0.395,unverified,unusual_mortality,media,synthetic
BEACON-0007218,2023-10-21,2023-10-23,ROU,Romania,ASF,0.102,verified,syndromic,media,synthetic
BEACON-0007219,2023-10-16,2023-10-18,BGR,Bulgaria,ASF,0.7,unverified,unusual_mortality,media;official,synthetic
BEACON-0007220,2023-10-19,2023-10-21,SRB,Serbia,ASF,0.395,verified,media_cluster,field,synthetic
BEACON-0007221,2023-10-19,2023-10-19,UKR,Ukraine,ASF,0.645,unverified,unusual_mortality,media,synthetic
BEACON-0007222,2023-10-18,2023-10-18,MDA,Moldova,ASF,0.405,unverified,unusual_mortality,official,synthetic
BEACON-0007223,2023-10-19,2023-10-20,RUS,Russian Federation,ASF,0.932,unverified,unusual_mortality,media,synthetic
BEACON-0007224,2023-10-21,2023-10-22,TUR,Türkiye,ASF,0.331,unverified,syndromic,media,synthetic
BEACON-0007225,2023-10-18,2023-10-20,TUR,Türkiye,ASF,0.795,unverified,media_cluster,field,synthetic
BEACON-0007226,2023-10-16,2023-10-17,TUR,Türkiye,ASF,0.275,verified,unusual_mortality,media,synthetic
BEACON-0007227,2023-10-16,2023-10-17,ISR,Israel,ASF,0.393,verified,media_cluster,official,synthetic
BEACON-0007228,2023-10-19,2023-10-21,ISR,Israel,ASF,0.257,unverified,unusual_mortality,media,synthetic
BEACON-0007229,2023-10-20,2023-10-20,EGY,Egypt,ASF,0.145,unverified,syndromic,field,synthetic
BEACON-0007230,2023-10-16,2023-10-17,TUN,Tunisia,ASF,0.296,unverified,unusual_mortality,media,synthetic
BEACON-0007231,2023-10-21,2023-10-21,TUN,Tunisia,ASF,0.612,unverified,media_cluster,media,synthetic
BEACON-0007232,2023-10-19,2023-10-19,TUN,Tunisia,ASF,0.42,verified,media_cluster,media,synthetic
BEACON-0007233,2023-10-25,2023-10-27,FRA,France,ASF,0.712,unverified,media_cluster,official,synthetic
BEACON-0007234,2023-10-23,2023-10-25,DEU,Germany,ASF,0.325,unverified,media_cluster,field,synthetic
BEACON-0007235,2023-10-27,2023-10-29,DEU,Germany,ASF,0.341,unverified,media_cluster,media;official,synthetic
BEACON-0007236,2023-10-26,2023-10-26,DEU,Germany,ASF,0.729,verified,media_cluster,media;official,synthetic
BEACON-0007237,2023-10-24,2023-10-25,NLD,Netherlands,ASF,0.394,unverified,unusual_mortality,media,synthetic
BEACON-0007238,2023-10-26,2023-10-27,BEL,Belgium,ASF,0.551,verified,unusual_mortality,official,synthetic
BEACON-0007239,2023-10-26,2023-10-28,ITA,Italy,ASF,0.18,unverified,unusual_mortality,media,synthetic
BEACON-0007240,2023-10-28,2023-10-30,ITA,Italy,ASF,0.497,unverified,trade_alert,media;official,synthetic
BEACON-0007241,2023-10-27,2023-10-28,POL,Poland,ASF,0.75,unverified,media_cluster,media,synthetic
BEACON-0007242,2023-10-25,2023-10-26,POL,Poland,ASF,0.618,verified,unusual_mortality,field,synthetic
BEACON-0007243,2023-10-27,2023-10-29,HUN,Hungary,ASF,0.286,unverified,media_cluster,field,synthetic
BEACON-0007244,2023-10-25,2023-10-25,ROU,Romania,ASF,0.144,unverified,media_cluster,media;official,synthetic
BEACON-0007245,2023-10-24,2023-10-26,RUS,Russian Federation,ASF,0.406,unverified,unusual_mortality,media,synthetic
BEACON-0007246,2023-10-27,2023-10-28,GEO,Georgia,ASF,0.904,unverified,media_cluster,media;official,synthetic
BEACON-0007247,2023-10-28,2023-10-30,TUN,Tunisia,ASF,0.54,verified,media_cluster,media;official,synthetic
BEACON-0007248,2023-10-27,2023-10-29,MAR,Morocco,ASF,0.363,verified,unusual_mortality,media,synthetic
BEACON-0007249,2023-11-04,2023-11-04,FRA,France,ASF,0.458,verified,unusual_mortality,field,synthetic
BEACON-0007250,2023-10-31,2023-11-01,NLD,Netherlands,ASF,0.665,unverified,media_cluster,media,synthetic
BEACON-0007251,2023-10-31,2023-10-31,ITA,Italy,ASF,0.138,verified,unusual_mortality,field,synthetic
BEACON-0007252,2023-11-01,2023-11-03,POL,Poland,ASF,0.57,verified,unusual_mortality,media,synthetic
BEACON-0007253,2023-11-03,2023-11-03,ROU,Romania,ASF,0.401,unverified,media_cluster,media,synthetic
BEACON-0007254,2023-11-04,2023-11-05,ROU,Romania,ASF,0.443,unverified,media_cluster,media;official,synthetic
BEACON-0007255,2023-11-01,2023-11-02,UKR,Ukraine,ASF,0.275,verified,media_cluster,media,synthetic
BEACON-0007256,2023-11-03,2023-11-04,RUS,Russian Federation,ASF,0.231,unverified,media_cluster,official,synthetic
BEACON-0007257,2023-10-31,2023-10-31,RUS,Russian Federation,ASF,0.387,unverified,trade_alert,media;official,synthetic
BEACON-0007258,2023-11-03,2023-11-05,TUR,Türkiye,ASF,0.775,unverified,media_cluster,field,synthetic
BEACON-0007259,2023-11-02,2023-11-02,GEO,Georgia,ASF,0.4,unverified,media_cluster,media,synthetic
BEACON-0007260,2023-10-30,2023-11-01,GEO,Georgia,ASF,0.489,verified,unusual_mortality,media;official,synthetic
BEACON-0007261,2023-11-02,2023-11-04,ISR,Israel,ASF,0.741,unverified,media_cluster,media;official,synthetic
BEACON-0007262,2023-11-04,2023-11-04,TUN,Tunisia,ASF,0.329,verified,syndromic,field,synthetic
BEACON-0007263,2023-11-10,2023-11-12,NLD,Netherlands,ASF,0.226,verified,media_cluster,media,synthetic
BEACON-0007264,2023-11-09,2023-11-10,BEL,Belgium,ASF,0.603,unverified,media_cluster,media,synthetic
BEACON-0007265,2023-11-07,2023-11-09,BEL,Belgium,ASF,0.693,verified,media_cluster,media,synthetic
BEACON-0007266,2023-11-09,2023-11-09,BEL,Belgium,ASF,0.446,unverified,media_cluster,media,synthetic
BEACON-0007267,2023-11-08,2023-11-09,ITA,Italy,ASF,0.222,verified,media_cluster,media,synthetic
BEACON-0007268,2023-11-07,2023-11-08,SRB,Serbia,ASF,0.465,unverified,media_cluster,media,synthetic
BEACON-0007269,2023-11-07,2023-11-08,MDA,Moldova,ASF,0.668,unverified,trade_alert,media,synthetic
BEACON-0007270,2023-11-08,2023-11-08,TUR,Türkiye,ASF,0.109,unverified,trade_alert,media;official,synthetic
BEACON-0007271,2023-11-09,2023-11-10,TUR,Türkiye,ASF,0.176,unverified,media_cluster,media;official,synthetic
BEACON-0007272,2023-11-08,2023-11-10,ISR,Israel,ASF,0.554,unverified,unusual_mortality,official,synthetic
BEACON-0007273,2023-11-17,2023-11-19,FRA,France,ASF,0.643,verified,media_cluster,media;official,synthetic
BEACON-0007274,2023-11-13,2023-11-13,FRA,France,ASF,0.61,unverified,unusual_mortality,media,synthetic
BEACON-0007275,2023-11-15,2023-11-16,BEL,Belgium,ASF,0.189,unverified,unusual_mortality,media,synthetic
BEACON-0007276,2023-11-13,2023-11-13,BEL,Belgium,ASF,0.417,unverified,trade_alert,media;official,synthetic
