alert_id,published_date,iso3,country,disease_code,latitude,longitude,feed,duplicate_of_feed_item,headline,data_realism
HM-0012423,2024-08-30,ESP,Spain,ASF,41.507,-5.265,news,True,[SYNTHETIC] ASF signal near Spain,synthetic
HM-0012424,2024-08-26,POL,Poland,ASF,53.793,22.454,news,False,[SYNTHETIC] ASF signal near Poland,synthetic
HM-0012425,2024-08-31,POL,Poland,ASF,53.54,21.223,news,False,[SYNTHETIC] ASF signal near Poland,synthetic
HM-0012426,2024-08-31,POL,Poland,ASF,54.135,19.925,official,False,[SYNTHETIC] ASF signal near Poland,synthetic
HM-0012427,2024-08-31,POL,Poland,ASF,50.667,18.592,news,True,[SYNTHETIC] ASF signal near Poland,synthetic
HM-0012428,2024-08-29,POL,Poland,ASF,54.008,16.696,news,True,[SYNTHETIC] ASF signal near Poland,synthetic
HM-0012429,2024-08-26,POL,Poland,ASF,52.105,20.058,news,True,[SYNTHETIC] ASF signal near Poland,synthetic
HM-0012430,2024-08-31,POL,Poland,ASF,51.642,15.778,news,True,[SYNTHETIC] ASF signal near Poland,synthetic
HM-0012431,2024-09-01,POL,Poland,ASF,52.482,19.63,news,False,[SYNTHETIC] ASF signal near Poland,synthetic
HM-0012432,2024-08-28,POL,Poland,ASF,52.878,19.523,social,False,[SYNTHETIC] ASF signal near Poland,synthetic
HM-0012433,2024-08-27,HUN,Hungary,ASF,46.438,20.696,official,False,[SYNTHETIC] ASF signal near Hungary,synthetic
HM-0012434,2024-08-29,HUN,Hungary,ASF,47.189,19.033,news,False,[SYNTHETIC] ASF signal near Hungary,synthetic
HM-0012435,2024-08-27,HUN,Hungary,ASF,47.102,17.737,news,False,[SYNTHETIC] ASF signal near Hungary,synthetic
HM-0012436,2024-08-29,HUN,Hungary,ASF,48.568,18.888,news,True,[SYNTHETIC] ASF signal near Hungary,synthetic
HM-0012437,2024-08-31,HUN,Hungary,ASF,47.816,17.754,news,False,[SYNTHETIC] ASF signal near Hungary,synthetic
HM-0012438,2024-09-01,ROU,Romania,ASF,44.201,23.095,news,True,[SYNTHETIC] ASF signal near Romania,synthetic
HM-0012439,2024-09-01,ROU,Romania,ASF,47.172,24.848,news,False,[SYNTHETIC] ASF signal near Romania,synthetic
HM-0012440,2024-08-26,ROU,Romania,ASF,44.547,25.08,official,True,[SYNTHETIC] ASF signal near Romania,synthetic
HM-0012441,2024-08-26,ROU,Romania,ASF,44.346,23.283,news,False,[SYNTHETIC] ASF signal near Romania,synthetic
HM-0012442,2024-08-29,ROU,Romania,ASF,45.651,25.234,news,False,[SYNTHETIC] ASF signal near Romania,synthetic
HM-0012443,2024-08-31,ROU,Romania,ASF,47.212,25.79,news,False,[SYNTHETIC] ASF signal near Romania,synthetic
HM-0012444,2024-08-27,ROU,Romania,ASF,44.803,22.508,social,True,[SYNTHETIC] ASF signal near Romania,synthetic
HM-0012445,2024-08-30,ROU,Romania,ASF,46.415,24.808,official,False,[SYNTHETIC] ASF signal near Romania,synthetic
HM-0012446,2024-08-26,BGR,Bulgaria,ASF,41.983,25.007,news,True,[SYNTHETIC] ASF signal near Bulgaria,synthetic
HM-0012447,2024-08-30,BGR,Bulgaria,ASF,43.462,25.262,social,False,[SYNTHETIC] ASF signal near Bulgaria,synthetic
HM-0012448,2024-08-31,BGR,Bulgaria,ASF,41.731,23.605,news,False,[SYNTHETIC] ASF signal near Bulgaria,synthetic
HM-0012449,2024-08-31,BGR,Bulgaria,ASF,41.769,24.792,official,False,[SYNTHETIC] ASF signal near Bulgaria,synthetic
HM-0012450,2024-08-29,SRB,Serbia,ASF,43.336,21.227,news,True,[SYNTHETIC] ASF signal near Serbia,synthetic
HM-0012451,2024-08-27,SRB,Serbia,ASF,43.609,21.094,social,True,[SYNTHETIC] ASF signal near Serbia,synthetic
HM-0012452,2024-08-29,SRB,Serbia,ASF,43.119,20.457,news,True,[SYNTHETIC] ASF signal near Serbia,synthetic
HM-0012453,2024-08-31,UKR,Ukraine,ASF,52.6,31.099,social,False,[SYNTHETIC] ASF signal near Ukraine,synthetic
HM-0012454,2024-09-01,UKR,Ukraine,ASF,51.226,33.645,news,False,[SYNTHETIC] ASF signal near Ukraine,synthetic
HM-0012455,2024-08-29,UKR,Ukraine,ASF,47.673,30.356,news,True,[SYNTHETIC] ASF signal near Ukraine,synthetic
HM-0012456,2024-08-31,UKR,Ukraine,ASF,45.771,33.965,news,False,[SYNTHETIC] ASF signal near Ukraine,synthetic
HM-0012457,2024-08-31,UKR,Ukraine,ASF,47.051,28.814,news,False,[SYNTHETIC] ASF signal near Ukraine,synthetic
HM-0012458,2024-08-29,MDA,Moldova,ASF,47.844,27.517,news,True,[SYNTHETIC] ASF signal near Moldova,synthetic
HM-0012459,2024-08-30,MDA,Moldova,ASF,46.952,29.213,news,False,[SYNTHETIC] ASF signal near Moldova,synthetic
HM-0012460,2024-09-01,RUS,Russian Federation,ASF,52.567,35.927,news,False,[SYNTHETIC] ASF signal near Russian Federation,synthetic
HM-0012461,2024-08-27,RUS,Russian Federation,ASF,56.337,45.261,news,False,[SYNTHETIC] ASF signal near Russian Federation,synthetic
HM-0012462,2024-09-01,RUS,Russian Federation,ASF,56.014,54.796,news,False,[SYNTHETIC] ASF signal near Russian Federation,synthetic
HM-0012463,2024-08-30,TUR,Türkiye,ASF,39.11,37.33,official,True,[SYNTHETIC] ASF signal near Türkiye,synthetic
HM-0012464,2024-09-01,TUR,Türkiye,ASF,40.136,34.342,news,False,[SYNTHETIC] ASF signal near Türkiye,synthetic
HM-0012465,2024-08-30,GEO,Georgia,ASF,42.062,42.814,news,False,[SYNTHETIC] ASF signal near Georgia,synthetic
HM-0012466,2024-08-30,GEO,Georgia,ASF,43.049,42.604,news,True,[SYNTHETIC] ASF signal near Georgia,synthetic
HM-0012467,2024-08-28,GEO,Georgia,ASF,43.034,43.291,official,False,[SYNTHETIC] ASF signal near Georgia,synthetic
HM-0012468,2024-08-28,GEO,Georgia,ASF,41.971,44.981,news,False,[SYNTHETIC] ASF signal near Georgia,synthetic
HM-0012469,2024-08-31,EGY,Egypt,ASF,30.671,30.977,news,True,[SYNTHETIC] ASF signal near Egypt,synthetic
HM-0012470,2024-08-31,TUN,Tunisia,ASF,32.537,11.243,news,True,[SYNTHETIC] ASF signal near Tunisia,synthetic
HM-0012471,2024-09-06,FRA,France,ASF,43.239,3.108,news,False,[SYNTHETIC] ASF signal near France,synthetic
HM-0012472,2024-09-06,DEU,Germany,ASF,51.921,9.337,official,True,[SYNTHETIC] ASF signal near Germany,synthetic
HM-0012473,2024-09-02,DEU,Germany,ASF,48.389,11.587,news,True,[SYNTHETIC] ASF signal near Germany,synthetic
HM-0012474,2024-09-06,DEU,Germany,ASF,51.765,13.248,news,True,[SYNTHETIC] ASF signal near Germany,synthetic
HM-0012475,2024-09-06,NLD,Netherlands,ASF,52.536,5.682,news,False,[SYNTHETIC] ASF signal near Netherlands,synthetic
HM-0012476,2024-09-05,NLD,Netherlands,ASF,51.93,6.105,news,False,[SYNTHETIC] ASF signal near Netherlands,synthetic
HM-0012477,2024-09-07,NLD,Netherlands,ASF,52.472,4.698,news,False,[SYNTHETIC] ASF signal near Netherlands,synthetic
HM-0012478,2024-09-05,NLD,Netherlands,ASF,51.9,6.909,official,True,[SYNTHETIC] ASF signal near Netherlands,synthetic
HM-0012479,2024-09-05,NLD,Netherlands,ASF,52.166,4.115,news,False,[SYNTHETIC] ASF signal near Netherlands,synthetic
HM-0012480,2024-09-04,NLD,Netherlands,ASF,51.261,6.236,news,True,[SYNTHETIC] ASF signal near Netherlands,synthetic
HM-0012481,2024-09-02,BEL,Belgium,ASF,50.392,4.81,news,False,[SYNTHETIC] ASF signal near Belgium,synthetic
HM-0012482,2024-09-08,BEL,Belgium,ASF,51.143,3.547,social,True,[SYNTHETIC] ASF signal near Belgium,synthetic
HM-0012483,2024-09-05,BEL,Belgium,ASF,50.18,5.731,news,False,[SYNTHETIC] ASF signal near Belgium,synthetic
HM-0012484,2024-09-08,ITA,Italy,ASF,44.396,10.776,social,True,[SYNTHETIC] ASF signal near Italy,synthetic
HM-0012485,2024-09-08,ESP,Spain,ASF,40.006,0.564,news,False,[SYNTHETIC] ASF signal near Spain,synthetic
HM-0012486,2024-09-08,ESP,Spain,ASF,38.572,-1.557,news,True,[SYNTHETIC] ASF signal near Spain,synthetic
HM-0012487,2024-09-05,ESP,Spain,ASF,41.486,-2.539,news,False,[SYNTHETIC] ASF signal near Spain,synthetic
HM-0012488,2024-09-07,ESP,Spain,ASF,43.469,-3.386,social,True,[SYNTHETIC] ASF signal near Spain,synthetic
HM-0012489,2024-09-02,POL,Poland,ASF,50.953,18.304,news,False,[SYNTHETIC] ASF signal near Poland,synthetic
HM-0012490,2024-09-08,POL,Poland,ASF,54.113,16.944,news,True,[SYNTHETIC] ASF signal near Poland,synthetic
HM-0012491,2024-09-03,POL,Poland,ASF,54.208,21.09,news,False,[SYNTHETIC] ASF signal near Poland,synthetic
HM-0012492,2024-09-08,POL,Poland,ASF,53.066,21.272,news,True,[SYNTHETIC] ASF signal near Poland,synthetic
HM-0012493,2024-09-05,POL,Poland,ASF,50.735,22.527,news,False,[SYNTHETIC] ASF signal near Poland,synthetic
HM-0012494,2024-09-03,HUN,Hungary,ASF,47.708,20.091,news,False,[SYNTHETIC] ASF signal near Hungary,synthetic
HM-0012495,2024-09-08,HUN,Hungary,ASF,45.959,19.741,news,True,[SYNTHETIC] ASF signal near Hungary,synthetic
HM-0012496,2024-09-07,HUN,Hungary,ASF,47.299,18.973,social,False,[SYNTHETIC] ASF signal near Hungary,synthetic
HM-0012497,2024-09-07,ROU,Romania,ASF,46.543,22.4,news,False,[SYNTHETIC] ASF signal near Romania,synthetic
HM-0012498,2024-09-04,ROU,Romania,ASF,43.773,25.026,news,True,[SYNTHETIC] ASF signal near Romania,synthetic
HM-0012499,2024-09-08,ROU,Romania,ASF,44.559,22.287,news,False,[SYNTHETIC] ASF signal near Romania,synthetic
HM-0012500,2024-09-06,ROU,Romania,ASF,47.58,23.637,news,False,[SYNTHETIC] ASF signal near Romania,synthetic
HM-0012501,2024-09-03,BGR,Bulgaria,ASF,41.464,25.704,official,True,[SYNTHETIC] ASF signal near Bulgaria,synthetic
HM-0012502,2024-09-03,BGR,Bulgaria,ASF,42.768,24.073,news,True,[SYNTHETIC] ASF signal near Bulgaria,synthetic
HM-0012503,2024-09-07,UKR,Ukraine,ASF,50.711,36.299,news,False,[SYNTHETIC] ASF signal near Ukraine,synthetic
HM-0012504,2024-09-07,UKR,Ukraine,ASF,51.472,32.991,news,False,[SYNTHETIC] ASF signal near Ukraine,synthetic
HM-0012505,2024-09-07,UKR,Ukraine,ASF,48.356,32.169,news,False,[SYNTHETIC] ASF signal near Ukraine,synthetic
HM-0012506,2024-09-07,UKR,Ukraine,ASF,45.938,30.382,news,True,[SYNTHETIC] ASF signal near Ukraine,synthetic
HM-0012507,2024-09-03,MDA,Moldova,ASF,47.22,29.612,news,False,[SYNTHETIC] ASF signal near Moldova,synthetic
HM-0012508,2024-09-07,MDA,Moldova,ASF,47.924,28.345,news,True,[SYNTHETIC] ASF signal near Moldova,synthetic
HM-0012509,2024-09-08,MDA,Moldova,ASF,47.41,28.462,social,False,[SYNTHETIC] ASF signal near Moldova,synthetic
HM-0012510,2024-09-07,MDA,Moldova,ASF,46.708,29.605,news,True,[SYNTHETIC] ASF signal near Moldova,synthetic
HM-0012511,2024-09-08,RUS,Russian Federation,ASF,57.746,49.879,official,True,[SYNTHETIC] ASF signal near Russian Federation,synthetic
HM-0012512,2024-09-04,RUS,Russian Federation,ASF,57.551,42.341,news,False,[SYNTHETIC] ASF signal near Russian Federation,synthetic
HM-0012513,2024-09-07,RUS,Russian Federation,ASF,52.917,37.04,official,True,[SYNTHETIC] ASF signal near Russian Federation,synthetic
HM-0012514,2024-09-07,TUR,Türkiye,ASF,38.487,34.22,social,True,[SYNTHETIC] ASF signal near Türkiye,synthetic
HM-0012515,2024-09-04,TUR,Türkiye,ASF,42.349,32.107,news,True,[SYNTHETIC] ASF signal near Türkiye,synthetic
HM-0012516,2024-09-08,GEO,Georgia,ASF,43.02,44.489,news,False,[SYNTHETIC] ASF signal near Georgia,synthetic
HM-0012517,2024-09-07,GEO,Georgia,ASF,41.446,43.669,social,True,[SYNTHETIC] ASF signal near Georgia,synthetic
HM-0012518,2024-09-06,GEO,Georgia,ASF,42.85,42.599,news,True,[SYNTHETIC] ASF signal near Georgia,synthetic
HM-0012519,2024-09-06,ISR,Israel,ASF,31.27,35.851,official,False,[SYNTHETIC] ASF signal near Israel,synthetic
HM-0012520,2024-09-03,ISR,Israel,ASF,30.905,35.647,news,False,[SYNTHETIC] ASF signal near Israel,synthetic
HM-0012521,2024-09-08,ISR,Israel,ASF,31.587,35.238,official,False,[SYNTHETIC] ASF signal near Israel,synthetic
HM-0012522,2024-09-08,ISR,Israel,ASF,31.859,35.491,social,False,[SYNTHETIC] ASF signal near Israel,synthetic
HM-0012523,2024-09-07,TUN,Tunisia,ASF,35.217,11.162,news,False,[SYNTHETIC] ASF signal near Tunisia,synthetic
HM-0012524,2024-09-05,MAR,Morocco,ASF,32.728,-8.771,news,True,[SYNTHETIC] ASF signal near Morocco,synthetic
HM-0012525,2024-09-04,MAR,Morocco,ASF,31.625,-9.052,news,False,[SYNTHETIC] ASF signal near Morocco,synthetic
HM-0012526,2024-09-02,MAR,Morocco,ASF,29.179,-6.451,news,False,[SYNTHETIC] ASF signal near Morocco,synthetic
HM-0012527,2024-09-04,MAR,Morocco,ASF,32.092,-9.837,news,False,[SYNTHETIC] ASF signal near Morocco,synthetic
HM-0012528,2024-09-12,FRA,France,ASF,45.858,0.676,social,True,[SYNTHETIC] ASF signal near France,synthetic
HM-0012529,2024-09-15,DEU,Germany,ASF,49.713,6.421,official,True,[SYNTHETIC] ASF signal near Germany,synthetic
HM-0012530,2024-09-12,DEU,Germany,ASF,48.743,8.242,news,True,[SYNTHETIC] ASF signal near Germany,synthetic
HM-0012531,2024-09-14,DEU,Germany,ASF,51.346,5.888,news,False,[SYNTHETIC] ASF signal near Germany,synthetic
HM-0012532,2024-09-11,NLD,Netherlands,ASF,52.19,5.041,news,False,[SYNTHETIC] ASF signal near Netherlands,synthetic
HM-0012533,2024-09-13,NLD,Netherlands,ASF,52.757,4.373,news,True,[SYNTHETIC] ASF signal near Netherlands,synthetic
HM-0012534,2024-09-09,BEL,Belgium,ASF,50.917,3.745,news,False,[SYNTHETIC] ASF signal near Belgium,synthetic
HM-0012535,2024-09-13,ITA,Italy,ASF,42.202,12.209,official,False,[SYNTHETIC] ASF signal near Italy,synthetic
HM-0012536,2024-09-13,ITA,Italy,ASF,44.904,12.678,news,False,[SYNTHETIC] ASF signal near Italy,synthetic
HM-0012537,2024-09-09,ITA,Italy,ASF,42.99,13.898,news,False,[SYNTHETIC] ASF signal near Italy,synthetic
HM-0012538,2024-09-13,ITA,Italy,ASF,41.673,14.94,official,False,[SYNTHETIC] ASF signal near Italy,synthetic
HM-0012539,2024-09-15,ESP,Spain,ASF,39.28,-3.262,news,False,[SYNTHETIC] ASF signal near Spain,synthetic
HM-0012540,2024-09-14,POL,Poland,ASF,53.363,22.43,news,False,[SYNTHETIC] ASF signal near Poland,synthetic
HM-0012541,2024-09-13,POL,Poland,ASF,53.704,18.279,news,False,[SYNTHETIC] ASF signal near Poland,synthetic
HM-0012542,2024-09-10,POL,Poland,ASF,50.672,21.971,news,True,[SYNTHETIC] ASF signal near Poland,synthetic
HM-0012543,2024-09-10,POL,Poland,ASF,51.415,22.315,social,False,[SYNTHETIC] ASF signal near Poland,synthetic
HM-0012544,2024-09-09,POL,Poland,ASF,53.435,23.141,social,False,[SYNTHETIC] ASF signal near Poland,synthetic
HM-0012545,2024-09-13,HUN,Hungary,ASF,46.828,20.148,news,True,[SYNTHETIC] ASF signal near Hungary,synthetic
HM-0012546,2024-09-13,HUN,Hungary,ASF,47.065,19.118,news,False,[SYNTHETIC] ASF signal near Hungary,synthetic
HM-0012547,2024-09-12,HUN,Hungary,ASF,46.564,19.5,official,False,[SYNTHETIC] ASF signal near Hungary,synthetic
HM-0012548,2024-09-14,HUN,Hungary,ASF,45.908,18.775,news,False,[SYNTHETIC] ASF signal near Hungary,synthetic
HM-0012549,2024-09-11,HUN,Hungary,ASF,47.215,20.546,official,False,[SYNTHETIC] ASF signal near Hungary,synthetic
HM-0012550,2024-09-12,HUN,Hungary,ASF,47.177,18.585,official,False,[SYNTHETIC] ASF signal near Hungary,synthetic
HM-0012551,2024-09-12,HUN,Hungary,ASF,47.72,20.692,news,False,[SYNTHETIC] ASF signal near Hungary,synthetic
HM-0012552,2024-09-14,HUN,Hungary,ASF,47.938,21.433,news,True,[SYNTHETIC] ASF signal near Hungary,synthetic
HM-0012553,2024-09-12,HUN,Hungary,ASF,47.807,17.576,official,False,[SYNTHETIC] ASF signal near Hungary,synthetic
HM-0012554,2024-09-10,ROU,Romania,ASF,45.586,22.229,news,False,[SYNTHETIC] ASF signal near Romania,synthetic
HM-0012555,2024-09-13,ROU,Romania,ASF,47.107,26.883,news,False,[SYNTHETIC] ASF signal near Romania,synthetic
HM-0012556,2024-09-12,ROU,Romania,ASF,45.954,28.39,news,True,[SYNTHETIC] ASF signal near Romania,synthetic
HM-0012557,2024-09-12,BGR,Bulgaria,ASF,44.202,25.846,news,True,[SYNTHETIC] ASF signal near Bulgaria,synthetic
HM-0012558,2024-09-09,BGR,Bulgaria,ASF,42.979,25.738,news,False,[SYNTHETIC] ASF signal near Bulgaria,synthetic
HM-0012559,2024-09-10,BGR,Bulgaria,ASF,42.783,26.728,news,False,[SYNTHETIC] ASF signal near Bulgaria,synthetic
HM-0012560,2024-09-09,BGR,Bulgaria,ASF,43.689,24.742,news,True,[SYNTHETIC] ASF signal near Bulgaria,synthetic
HM-0012561,2024-09-13,SRB,Serbia,ASF,44.904,21.142,news,False,[SYNTHETIC] ASF signal near Serbia,synthetic
HM-0012562,2024-09-12,UKR,Ukraine,ASF,50.58,29.927,news,True,[SYNTHETIC] ASF signal near Ukraine,synthetic
HM-0012563,2024-09-10,MDA,Moldova,ASF,47.179,29.244,news,False,[SYNTHETIC] ASF signal near Moldova,synthetic
HM-0012564,2024-09-11,MDA,Moldova,ASF,46.952,29.159,news,False,[SYNTHETIC] ASF signal near Moldova,synthetic
HM-0012565,2024-09-13,RUS,Russian Federation,ASF,51.596,39.073,news,False,[SYNTHETIC] ASF signal near Russian Federation,synthetic
HM-0012566,2024-09-11,RUS,Russian Federation,ASF,60.847,42.928,social,True,[SYNTHETIC] ASF signal near Russian Federation,synthetic
HM-0012567,2024-09-13,RUS,Russian Federation,ASF,54.719,41.407,official,True,[SYNTHETIC] ASF signal near Russian Federation,synthetic
HM-0012568,2024-09-09,RUS,Russian Federation,ASF,50.113,48.306,news,False,[SYNTHETIC] ASF signal near Russian Federation,synthetic
HM-0012569,2024-09-10,TUR,Türkiye,ASF,39.947,34.097,news,True,[SYNTHETIC] ASF signal near Türkiye,synthetic
HM-0012570,2024-09-12,TUR,Türkiye,ASF,39.967,39.245,official,False,[SYNTHETIC] ASF signal near Türkiye,synthetic
HM-0012571,2024-09-11,GEO,Georgia,ASF,41.624,44.123,official,False,[SYNTHETIC] ASF signal near Georgia,synthetic
HM-0012572,2024-09-13,ISR,Israel,ASF,31.216,34.292,official,False,[SYNTHETIC] ASF signal near Israel,synthetic
HM-0012573,2024-09-14,TUN,Tunisia,ASF,33.957,7.867,news,False,[SYNTHETIC] ASF signal near Tunisia,synthetic
HM-0012574,2024-09-10,MAR,Morocco,ASF,30.267,-9.007,news,False,[SYNTHETIC] ASF signal near Morocco,synthetic
HM-0012575,2024-09-21,FRA,France,ASF,45.273,3.726,news,False,[SYNTHETIC] ASF signal near France,synthetic
HM-0012576,2024-09-22,FRA,France,ASF,48.432,5.76,official,False,[SYNTHETIC] ASF signal near France,synthetic
HM-0012577,2024-09-18,FRA,France,ASF,44.198,-0.614,news,False,[SYNTHETIC] ASF signal near France,synthetic
HM-0012578,2024-09-22,FRA,France,ASF,49.224,4.342,news,True,[SYNTHETIC] ASF signal near France,synthetic
HM-0012579,2024-09-16,FRA,France,ASF,47.673,6.328,news,False,[SYNTHETIC] ASF signal near France,synthetic
HM-0012580,2024-09-17,FRA,France,ASF,47.366,3.333,news,True,[SYNTHETIC] ASF signal near France,synthetic
HM-0012581,2024-09-22,DEU,Germany,ASF,48.95,10.519,social,False,[SYNTHETIC] ASF signal near Germany,synthetic
HM-0012582,2024-09-21,DEU,Germany,ASF,53.401,7.185,news,False,[SYNTHETIC] ASF signal near Germany,synthetic
HM-0012583,2024-09-20,DEU,Germany,ASF,49.676,13.038,news,True,[SYNTHETIC] ASF signal near Germany,synthetic
HM-0012584,2024-09-19,NLD,Netherlands,ASF,51.923,6.776,news,False,[SYNTHETIC] ASF signal near Netherlands,synthetic
HM-0012585,2024-09-17,NLD,Netherlands,ASF,52.303,5.397,news,False,[SYNTHETIC] ASF signal near Netherlands,synthetic
HM-0012586,2024-09-17,NLD,Netherlands,ASF,52.417,5.217,news,True,[SYNTHETIC] ASF signal near Netherlands,synthetic
HM-0012587,2024-09-16,BEL,Belgium,ASF,50.31,3.469,news,False,[SYNTHETIC] ASF signal near Belgium,synthetic
HM-0012588,2024-09-19,ITA,Italy,ASF,44.674,12.843,news,True,[SYNTHETIC] ASF signal near Italy,synthetic
HM-0012589,2024-09-21,ITA,Italy,ASF,40.947,13.43,news,False,[SYNTHETIC] ASF signal near Italy,synthetic
HM-0012590,2024-09-20,ESP,Spain,ASF,39.427,0.088,news,False,[SYNTHETIC] ASF signal near Spain,synthetic
HM-0012591,2024-09-22,ESP,Spain,ASF,43.444,-2.322,news,False,[SYNTHETIC] ASF signal near Spain,synthetic
HM-0012592,2024-09-21,POL,Poland,ASF,51.024,18.351,news,True,[SYNTHETIC] ASF signal near Poland,synthetic
HM-0012593,2024-09-19,POL,Poland,ASF,50.397,21.048,news,False,[SYNTHETIC] ASF signal near Poland,synthetic
HM-0012594,2024-09-19,POL,Poland,ASF,53.762,22.937,official,False,[SYNTHETIC] ASF signal near Poland,synthetic
HM-0012595,2024-09-16,HUN,Hungary,ASF,48.612,19.709,news,False,[SYNTHETIC] ASF signal near Hungary,synthetic
HM-0012596,2024-09-17,HUN,Hungary,ASF,47.364,18.096,official,True,[SYNTHETIC] ASF signal near Hungary,synthetic
HM-0012597,2024-09-20,HUN,Hungary,ASF,46.854,20.638,official,True,[SYNTHETIC] ASF signal near Hungary,synthetic
HM-0012598,2024-09-22,HUN,Hungary,ASF,47.992,18.775,news,False,[SYNTHETIC] ASF signal near Hungary,synthetic
HM-0012599,2024-09-21,HUN,Hungary,ASF,46.217,20.573,news,False,[SYNTHETIC] ASF signal near Hungary,synthetic
HM-0012600,2024-09-20,ROU,Romania,ASF,46.628,26.218,news,False,[SYNTHETIC] ASF signal near Romania,synthetic
HM-0012601,2024-09-22,ROU,Romania,ASF,44.186,23.264,news,False,[SYNTHETIC] ASF signal near Romania,synthetic
HM-0012602,2024-09-18,ROU,Romania,ASF,44.701,25.03,news,False,[SYNTHETIC] ASF signal near Romania,synthetic
HM-0012603,2024-09-18,ROU,Romania,ASF,48.153,26.477,news,False,[SYNTHETIC] ASF signal near Romania,synthetic
HM-0012604,2024-09-16,ROU,Romania,ASF,47.913,23.836,news,False,[SYNTHETIC] ASF signal near Romania,synthetic
HM-0012605,2024-09-19,SRB,Serbia,ASF,44.472,20.237,social,True,[SYNTHETIC] ASF signal near Serbia,synthetic
HM-0012606,2024-09-17,UKR,Ukraine,ASF,51.531,35.805,news,False,[SYNTHETIC] ASF signal near Ukraine,synthetic
HM-0012607,2024-09-21,UKR,Ukraine,ASF,48.02,34.489,news,False,[SYNTHETIC] ASF signal near Ukraine,synthetic
HM-0012608,2024-09-20,MDA,Moldova,ASF,47.735,29.289,news,False,[SYNTHETIC] ASF signal near Moldova,synthetic
HM-0012609,2024-09-16,TUR,Türkiye,ASF,35.886,35.306,news,True,[SYNTHETIC] ASF signal near Türkiye,synthetic
HM-0012610,2024-09-22,GEO,Georgia,ASF,43.198,42.604,news,True,[SYNTHETIC] ASF signal near Georgia,synthetic
HM-0012611,2024-09-20,ISR,Israel,ASF,31.208,35.667,news,False,[SYNTHETIC] ASF signal near Israel,synthetic
HM-0012612,2024-09-17,EGY,Egypt,ASF,26.998,35.834,social,False,[SYNTHETIC] ASF signal near Egypt,synthetic
HM-0012613,2024-09-18,EGY,Egypt,ASF,26.757,36.411,news,False,[SYNTHETIC] ASF signal near Egypt,synthetic
HM-0012614,2024-09-17,MAR,Morocco,ASF,34.25,-8.215,official,True,[SYNTHETIC] ASF signal near Morocco,synthetic
HM-0012615,2024-09-20,MAR,Morocco,ASF,32.747,-5.569,official,True,[SYNTHETIC] ASF signal near Morocco,synthetic
HM-0012616,2024-09-21,MAR,Morocco,ASF,32.802,-3.505,news,False,[SYNTHETIC] ASF signal near Morocco,synthetic
